TICKER SYMBOL,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,ENTERPRISE VALUE,FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL)
ARDX,7.62,-60.87993174061433,-1.053,30.00,-7.98949235441133, -6.89 , 601.01 Mil ,$-81.76,$75.45
AREC,3.65,undefined,-0.349,N/A,undefined, -51.41 , 209.08 Mil ,$-14.26,$58.42
ARGX,276.95,140.15764505119455,-13.827,-15.25,0.5060756275544126, -63.99 , 11.97 Bil ,$0.00,$457.20
ARKO,9.98,undefined,None,N/A,undefined, 19.78 , 3.08 Bil ,$,"$2,422"
ARKR,21.21,undefined,-1.995,N/A,undefined, -20.9 , 170.27 Mil ,$-12.27,$122.31
ARLP,5.88,-2.5479754266211603,-1.016,-6.83,-0.43332915418727214, 5.64 , 1.30 Bil ,$280,"$1,094"
ARNA,66.29,129.84204778156996,-7.39,-20.20,1.9586973567894095, -7.24 , 2.94 Bil ,$-353.91,$110.25
AROW,33.49,61.05337883959045,2.64,6.90,1.8230331095727217,Not Found!, 209.45 Mil ,$37.2,"$3,354.2"
ARPO,1.33,undefined,-0.101,N/A,undefined, -3.43 , 21.33 Mil ,$-5.39,$1.87
ARQT,27.99,-282.2047372013652,-10.269,9.80,-10.082341450566817, -7.72 , 1.05 Bil ,$-113.35,$27.65
ARRY,29.51,7.74348941979522,0.486,2.11,0.262402216868696, 76.89 , 4.11 Bil ,$521.3,$736.9
ARTL,1.55,undefined,-0.882,N/A,undefined, -3.45 , 16.49 Mil ,$-4.62,$0.49
ARTNA,39.89,33.600682593856654,1.79,4.00,0.842333481921701, 13.22 , 546.04 Mil ,$-13.92,$423.79
ARTW,3.36,undefined,-0.48,N/A,undefined, -11.33 , 20.83 Mil ,$-1.55,$8.90
ARVN,64.36,undefined,-3.018,N/A,undefined, -20.98 , 2.42 Bil ,$-96.21,$75.11
ARWR,63.39,-23.890873720136515,-1.005,7.33,-0.3768871071168404, -58.28 , 6.17 Bil ,$-122.69,$44.78
ARYA,13.21,undefined,-0.078,N/A,undefined, -420.13 , 242.41 Mil ,$0.00,$5.62
ASAXU,9.97,undefined,None,,undefined,Not Found!, - ,$,$0.09
ASET,32.125,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ASLEW,2.42,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ASLN,3.42,undefined,-1.162,N/A,undefined, -1.03 , 217.19 Mil ,$0.00,$24.82
ASMB,4.36,-67.16682593856655,-1.754,17.00,-15.405235307010674, 0.49 ," -31,628,000.00 ",$-65.18,$42.68
ASML,626.56,387.01258703071676,10.067,17.10,0.6176784139279826, 47.75 , 261.02 Bil ,"$4,495","$16,304"
ASND,130.63,-479.562457337884,-9.826,24.00,-3.6711510169018142, -12.85 , 5.99 Bil ,$-340.43,$171.63
ASO,30.78,undefined,None,41.90,undefined, 8.36 , 4.45 Bil ,$0,"$3,272"
ASPS,8.87,-184.46211604095564,-4.31,20.00,-20.79617993697358, -2864.35 , 346.59 Mil ,$-25.1,$348.2
ASPU,5.83,-27.894948805460757,-0.383,40.00,-4.784725352566167, -34.1 , 146.80 Mil ,$-11.46,$23.67
ASRT,0.5663,-13.582935153583618,-0.27,25.00,-23.985405533433898, -19.14 , 169.11 Mil ,$-65.6,$247.8
ASRV,3.92,undefined,0.27,N/A,undefined,Not Found!, 155.92 Mil ,$-2.70,"$1,175.31"
ASTC,2.21,undefined,-0.845,N/A,undefined, -2.56 , 17.20 Mil ,$-6.09,$4.77
ASTE,75.13,56.95221843003413,2.05,10.00,0.7580489608682834, 21.22 , 1.56 Bil ,$126,$205
ASUR,7.82,-51.816382252559734,-1.03,25.00,-6.62613583792324, 62.98 , 152.44 Mil ,$-5.34,$369.77
ASYS,13.28,-39.80273037542663,-0.93,20.00,-2.997193552366463, 427.86 , 139.49 Mil ,$-4.09,$21.49
ATAX,5.76,undefined,0.07,N/A,undefined,Not Found!, 1.11 Bil ,$15.42,$721.05
ATCX,10.49,undefined,None,N/A,undefined, 20.21 , 481.22 Mil ,$12.0,$358.8
ATEC,15.6,-36.29549488054608,-1.179,12.00,-2.3266342872144925, -33.6 , 1.61 Bil ,$-70.3,$131.3
ATEX,46.85,undefined,-3.191,N/A,undefined, -15.69 , 712.16 Mil ,$-44.69,$21.95
ATHA,18.78,undefined,None,N/A,undefined, -29.97 , 482.96 Mil ,$-11.34,$8.47
ATHE,1.37,undefined,-0.66,N/A,undefined, -2.02 , 21.68 Mil ,$-6.52,$2.30
ATHX,1.83,-179.94348122866896,-0.42,276.80,-98.32977116320707, -4.27 , 331.59 Mil ,$-62.97,$28.35
ATIF,1.4,undefined,-0.374,,undefined, -9.26 , 87.68 Mil ,$-6.42,$11.17
ATLC,27.26,169.140204778157,3.952,20.00,6.204703036616177,Not Found!, 1.25 Bil ,$212.0,"$1,090.7"
ATLO,25.4,undefined,2.061,N/A,undefined,Not Found!, 44.56 Mil ,$28.46,"$1,766.16"
ATNI,46.41,-38.09078498293516,-0.89,20.00,-0.8207452054069202, 9.69 , 909.09 Mil ,$11.0,$329.4
ATNX,4.08,57.11968873720137,-1.718,-30.64,13.999923710098376, -2.5 , 318.64 Mil ,$-144.7,$219.0
ATOM,24.22,undefined,-0.793,N/A,undefined, -34.59 , 510.05 Mil ,$-12.20,$2.05
ATOS,2.16,undefined,-1.975,N/A,undefined, -14.07 , 204.53 Mil ,$-11.57,$15.67
ATRA,14.2,undefined,-4.145,N/A,undefined, -2.21 , 665.74 Mil ,$-185.27,$125.78
ATRC,64.91,-48.91883959044368,-1.143,20.00,-0.7536410351323939, -84.29 , 2.83 Bil ,$-25.1,$302.1
ATRI,642,undefined,17.44,N/A,undefined, 23.99 , 1.14 Bil ,$17.3,$26.4
ATRO,18.2,-364.19385665529006,-3.76,56.00,-20.010651464576377, 39.59 , 719.11 Mil ,$29.9,$349.4
ATRS,4.1,43.312218430034136,0.33,78.90,10.563955714642473, 41.83 , 683.24 Mil ,$6.7,$93.4
ATSG,29.18,7.257747440273039,0.537,0.50,0.24872335299085122, 7.93 , 3.28 Bil ,$2,"$2,146"
ATVI,96.84,111.5026075085324,2.82,17.83,1.1514106516783602, 21.9 , 69.16 Bil ,"$2,174","$8,072"
ATXI,6.3,undefined,-0.312,N/A,undefined, -21.45 , 111.76 Mil ,$-5.61,$0.89
AUB,38.07,59.71535836177474,2.41,8.00,1.568567332854603,Not Found!, 3.17 Bil ,$202.3,"$16,920.0"
AUBAP,27.62,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
AUBN,38.67,undefined,2.09,N/A,undefined,Not Found!, 51.79 Mil ,$1.37,$848.91
AUDC,29.5,24.180477815699657,0.83,10.90,0.8196772140915138, 23.63 , 998.45 Mil ,$36.9,$148.3
AUPH,12.65,undefined,-0.867,N/A,undefined, -11.88 , 1.23 Bil ,$-77.20,$55.91
AUTL,5.77,undefined,-1.4,N/A,undefined, -1.8 , 295.70 Mil ,$-132.44,$84.21
AUTO,2.85,-26.15972696245734,-0.52,25.00,-9.178851565774506, -21.15 , 42.95 Mil ,$1.31,$24.79
AUVI,9.16,undefined,None,N/A,undefined, 92.78 , 95.64 Mil ,$-0.06,$2.32
AVAV,113.37,53.8707167235495,1.237,20.50,0.475176119992498, 41.76 , 2.43 Bil ,$77.8,$65.8
AVCO,1.06,undefined,-0.159,,undefined, -7.9 , 95.85 Mil ,$-7.55,$6.25
AVCT,5.81,undefined,None,,undefined, -25.74 , 200.47 Mil ,$-17.75,$100.54
AVDL,8.61,4.587713310580205,0.13,15.00,0.532835459997701, 44 , 422.45 Mil ,$-48.73,$149.37
AVEO,6.81,undefined,-1.663,N/A,undefined, -5.51 , 187.06 Mil ,$-38.35,$31.62
AVGO,482.46,222.04787713310583,8.647,8.60,0.46024100885691216, 18.95 , 230.47 Bil ,"$12,383","$52,973"
AVGOP,1534.25,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
AVGR,1.43,undefined,-0.465,N/A,undefined, -8.41 , 137.82 Mil ,$-14.84,$20.12
AVID,21.58,8.822525597269625,0.25,15.00,0.4088288043220401, 28.35 , 1.16 Bil ,$33.9,$438.1
AVIR,57.2,undefined,None,N/A,undefined, -2229.21 , 3.83 Bil ,$305.10,$315.83
AVNW,41.685,39.80498293515358,1.293,12.00,0.9548994346924212, 17.94 , 412.59 Mil ,$13.3,$108.8
AVO,19.82,undefined,None,13.70,undefined, 19.84 , 1.49 Bil ,$0.9,$314.9
AVRO,11.41,undefined,-3.306,N/A,undefined, -1.77 , 211.48 Mil ,$-99.98,$16.89
AVT,42.98,-21.854334470989762,-0.77,10.40,-0.5084768373892453, 34.29 , 5.45 Bil ,$534,"$4,354"
AVXL,15.33,undefined,-0.455,N/A,undefined, -29.55 , 966.47 Mil ,$-23.43,$8.03
AWH,6.08,undefined,None,N/A,undefined, -38.63 , 684.48 Mil ,$-15.22,$9.89
AWRE,3.72,undefined,-0.355,N/A,undefined, -4.53 , 40.10 Mil ,$-5.76,$5.96
AXAS,3.12,-346.4526962457338,-21.972,2.00,-111.0425308479916, -1.75 , 228.82 Mil ,$-8.88,$229.47
AXDX,8.99,-80.71071672354948,-1.396,30.00,-8.97783278348715, -10.48 , 624.79 Mil ,$-51.76,$156.24
AXGN,19.27,undefined,-0.595,N/A,undefined, -39.82 , 767.67 Mil ,$-32.2,$78.2
AXLA,4.32,undefined,-1.781,N/A,undefined, -1.53 , 81.47 Mil ,$-49.77,$34.21
AXNX,59.9,249.540819112628,-1.485,-120.40,4.165956913399466, -44.66 , 2.29 Bil ,$-86.7,$54.8
AXON,147.27,-1.2298976109215016,-0.03,18.80,-0.008351311271280651, -5354.41 , 8.97 Bil ,$-34.4,$404.8
AXSM,54.24,170.7178976109215,-2.766,-49.60,3.14745386450814, -18.59 , 1.86 Bil ,$-78.50,$72.34
AXTI,11.65,1.9447098976109218,0.07,10.00,0.16692788820694607, 39.88 , 481.57 Mil ,$-13.99,$90.89
AY,36.54,10.190580204778158,0.117,49.50,0.27888834714773286, 13.26 , 9.95 Bil ,$438,"$8,197"
AYLA,10.6,undefined,None,N/A,undefined, -3.43 , 101.42 Mil ,$-27.59,$7.43
AYRO,5.84,undefined,None,N/A,undefined, -14.81 , 172.37 Mil ,$-8.65,$2.60
AYTU,6.935,undefined,-2.218,N/A,undefined, -8.85 , 108.45 Mil ,$-30.19,$54.05
AZN,48.42,51.21419795221843,1.218,19.50,1.0577075165679146, 16.04 , 144.47 Bil ,"$2,193","$51,091"
AZPN,152.04,160.52266211604098,4.363,16.00,1.0557923054198959, 26.57 , 10.50 Bil ,$253.5,$633.8
AZRX,0.9568,undefined,-1.468,N/A,undefined, -2.42 , 63.80 Mil ,$-11.22,$15.57
AZYO,13.225,undefined,None,N/A,undefined, -16.56 , 126.88 Mil ,$-9.88,$61.98
BAND,123.07,undefined,-1.83,N/A,undefined, 421.33 , 3.42 Bil ,$-10.1,$460.7
BANF,69.96,69.82935153583618,3,7.00,0.9981325262412263,Not Found!, 744.72 Mil ,$87.9,"$8,144.5"
BANR,54.05,75.88122866894197,3.26,7.00,1.4039080234771872,Not Found!, 1.03 Bil ,$112.6,"$13,365.4"
BANX,19.92,undefined,1.185,N/A,undefined,Not Found!, 171.31 Mil ,$0.00,$47.57
BAOS,5.87,undefined,None,,undefined, 14.41 , 169.48 Mil ,$7.79,$41.87
BATRA,28.85,-123.1519453924915,-1.53,45.10,-4.268698280502305, -96.72 , 2.03 Bil ,$-136.0,"$1,280.0"
BATRK,28.25,undefined,-1.53,N/A,undefined, -97.13 , 2.04 Bil ,$-136.0,"$1,280.0"
BBBY,28.31,-209.26820477815704,-1.824,67.90,-7.392024188560828, 162.43 , 5.29 Bil ,$320,"$5,592"
BBCP,7.47,undefined,-1.371,N/A,undefined, 51.75 , 786.70 Mil ,$58.4,$499.3
BBGI,2.89,13.623481228668942,-0.63,-22.90,4.714007345560187, 88.18 , 360.86 Mil ,$-3.3,$471.5
BBH,175.96,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BBI,1.08,undefined,-3.167,N/A,undefined, -1.98 , 41.34 Mil ,$-20.03,$6.50
BBIG,2.48,undefined,None,,undefined, -7.59 , 54.01 Mil ,$-6.29,$13.78
BBIO,56.06,465.15283276450515,-4.729,-74.00,8.297410502399307, -17.17 , 8.05 Bil ,$-407.23,$597.33
BBQ,11.25,6.445324232081911,0.232,10.00,0.5729177095183922, 27.7 , 203.57 Mil ,$-1.4,$113.3
BBSI,71.28,154.9235494880546,4.39,15.00,2.173450469809969, 8.16 , 397.72 Mil ,$-36.5,$576.7
BCAB,48.87,undefined,None,N/A,undefined, -40.53 , 1.36 Bil ,$,$34.96
BCAC,9.9,undefined,None,,undefined,Not Found!, 74.27 Mil ,$,$0.07
BCBP,13.56,31.559863481228668,1.136,10.00,2.327423560562586,Not Found!, 216.37 Mil ,$137.96,"$2,571.81"
BCDA,4.61,undefined,-1.483,N/A,undefined, -4.33 , 66.73 Mil ,$-12.23,$5.39
BCEL,12.69,undefined,-6.355,N/A,undefined, -2.53 , 213.28 Mil ,$-71.70,$30.01
BCLI,3.58,undefined,-1.066,N/A,undefined, -3.03 , 95.66 Mil ,$-35.57,$15.80
BCML,17.88,31.86546075085324,1.147,10.00,1.7821846057524184,Not Found!, 252.08 Mil ,$6.78,"$1,943.08"
BCOR,16.68,-305.75344709897615,-7.144,20.00,-18.33054239202495, -5.32 , 1.25 Bil ,$4.9,$751.9
BCOV,21.67,-5.187645051194539,-0.147,15.00,-0.23939294191022328, 92.08 , 841.73 Mil ,$12.6,$107.2
BCOW,14.03,undefined,0.28,,undefined,Not Found!, 49.25 Mil ,$0.93,$456.75
BCPC,120.87,126.89419795221843,2.6,24.00,1.0498403073733633, 24.78 , 4.02 Bil ,$116.7,$337.6
BCRX,10.41,-46.614771331058016,-1.093,19.90,-4.477883893473392, -10.72 , 1.79 Bil ,$-137.73,$353.98
BCTG,11.3,undefined,None,,undefined,Not Found!, 238.94 Mil ,$,$0.04
BCYC,30.47,undefined,-4.988,N/A,undefined, -10.71 , 535.09 Mil ,$-18.99,$65.69
BCYPU,10.2,undefined,None,,undefined,Not Found!, - ,$,$0.06
BDSI,3.56,12.07372013651877,0.24,25.00,3.391494420370441, 8.05 , 324.93 Mil ,$25.0,$131.7
BDSX,19.3,undefined,None,N/A,undefined, -35.25 , 469.29 Mil ,$-20.54,$79.90
BDTX,24.26,undefined,-13.874,N/A,undefined, -8.57 , 583.74 Mil ,$-52.15,$21.91
BEAM,74.37,undefined,-4.191,N/A,undefined, -32.31 , 4.14 Bil ,$-112.10,$206.12
BECN,53.55,-114.03968054607508,-4.382,8.83,-2.129592540542952, 13.88 , 6.81 Bil ,$511,"$4,390"
BEEM,38.96,undefined,None,N/A,undefined, -81.76 , 342.61 Mil ,$-4.89,$3.95
BELFA,18,undefined,1.038,N/A,undefined, 8.7 , 281.86 Mil ,$40.6,$268.1
BELFB,19.74,undefined,1.038,N/A,undefined, 8.25 , 274.76 Mil ,$40.6,$268.1
BENE,9.98,undefined,None,,undefined,Not Found!, 152.51 Mil ,$,$0.11
BENEU,10.57,undefined,None,,undefined,Not Found!, - ,$,$0.11
BFC,71.3,undefined,5.07,N/A,undefined,Not Found!, 558.14 Mil ,$35.6,"$2,423.2"
BFI,15.26,undefined,None,,undefined, -226.67 , 269.96 Mil ,$-0.92,$3.49
BFIN,10.21,15.114675767918088,0.61,8.00,1.4803796050850233,Not Found!," -347,897,000.00 ",$11.51,"$1,423.91"
BFIT,27.07,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BFRA,5.72,undefined,-0.796,N/A,undefined, -13.67 , 175.90 Mil ,$0.00,$66.81
BFST,23.71,undefined,1.64,N/A,undefined,Not Found!, 424.14 Mil ,$26.4,"$3,750.4"
BGCP,5.315,4.068122866894198,0.129,12.50,0.7654041141851736,Not Found!, 3.06 Bil ,$219,"$3,141"
BGFV,16.68,7.593829351535836,2.58,-6.54,0.4552655486532276, 6.38 , 604.13 Mil ,$141,$467
BGNE,321.6,-933.6972696245736,-19.131,24.00,-2.9032875299271566, -15.48 , 25.17 Bil ,"$-1,512.5","$1,731.5"
BGRN,54.78,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BHAT,1.46,undefined,0.279,,undefined, 7.91 , 55.99 Mil ,$0.00,$11.76
BHF,46.77,-804.7275030716723,-11.589,37.74,-17.206061643610695, -2.77 , 3.42 Bil ,$888,"$229,781"
BHFAN,26.67,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BHFAO,28.28,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BHFAP,27.83,undefined,-11.589,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BHSE,9.95,undefined,None,,undefined, -1345.35 , 92.83 Mil ,$-0.00,$2.26
BHSEU,10.2,undefined,None,,undefined,Not Found!, - ,$-0.00,$2.26
BHTG,1.63,undefined,-0.631,N/A,undefined, -9.58 , 80.90 Mil ,$-9.33,$53.15
BIB,81.74,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BICK,37.56,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BIDU,222,164.51149488054608,9.914,2.55,0.7410427697321895, 16.17 , 62.48 Bil ,"$3,534","$22,016"
BIGC,58.07,undefined,None,N/A,undefined, -127.41 , 3.99 Bil ,$-28.5,$59.9
BIIB,268.02,-58.84286689419796,24.8,-10.08,-0.21954655210132812, 7.82 , 46.06 Bil ,"$3,678","$13,933"
BILI,106.75,-43.328121501706484,-1.329,13.21,-0.4058840421705525, -105.43 , 39.31 Bil ,$1,"$2,459"
BIMI,1.67,undefined,-0.187,N/A,undefined, -17.52 , 39.31 Mil ,$-3.52,$16.31
BIOC,4.54,-109.54047781569967,-1.504,40.00,-24.127858549713583, -3.59 , 59.51 Mil ,$-20.66,$23.76
BIOL,0.762,-23.967235494880548,-0.56,20.00,-31.45306495391148, -10.97 , 151.69 Mil ,$-12.89,$31.00
BIOTU,10.07,undefined,None,,undefined,Not Found!, - ,$,$0.04
BIS,22.9957,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BIVI,16.27,undefined,-9.08,N/A,undefined, -16.5 , 217.25 Mil ,$-3.16,$0.39
BJK,54.83,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BJRI,60.19,-22.219249146757683,-2.74,-3.10,-0.36915183829137205, 143.47 , 1.95 Bil ,$-2.8,$765.6
BKCC,3.54,-25.731740614334477,-1.49,3.00,-7.268853280885446,Not Found!, 439.26 Mil ,$170.64,$196.71
BKEP,3.4,-17.532423208191126,-0.934,4.00,-5.156595061232684, 7.08 , 400.20 Mil ,$44.8,$299.2
BKEPP,7.9923,undefined,-0.934,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BKNG,2410.64,311.58847781569966,1.44,135.59,0.12925549970783679, 64.96 , 101.68 Bil ,$-201,"$16,981"
BKSC,21.36,undefined,1.14,N/A,undefined,Not Found!, 80.33 Mil ,$0.11,$477.51
BKYI,3.57,undefined,-2.082,N/A,undefined, -1.81 , 9.47 Mil ,$-3.66,$2.32
BL,111.01,-41.75494880546076,-0.83,25.00,-0.3761368237587673, 1167.97 , 6.43 Bil ,$35.3,$691.4
BLBD,26.46,14.363071672354947,0.407,15.00,0.5428220586679874, 24.42 , 878.34 Mil ,$65.0,$362.0
BLCM,3.49,undefined,-1.341,N/A,undefined, 1.41 ," -4,465,000.00 ",$-57.28,$43.08
BLCN,48.73,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BLCT,8.8,undefined,None,N/A,undefined, -4.86 , 169.51 Mil ,$-2.8,$20.0
BLDP,23.26,-2.6515781569965866,-0.207,0.03,-0.11399734122943192, -137.87 , 6.13 Bil ,$-55.8,$74.7
BLDR,46.95,109.0509215017065,2.66,18.80,2.3227033333696805, 17.43 , 11.51 Bil ,$148,"$3,021"
BLFS,34.86,-0.9723549488054609,-0.035,10.00,-0.02789314253601437, 647.01 , 1.12 Bil ,$2.01,$29.58
BLI,50.79,undefined,None,N/A,undefined, -88.46 , 2.94 Bil ,$-39.14,$54.88
BLIN,2.94,undefined,-0.252,N/A,undefined, 9.13 , 14.81 Mil ,$-0.20,$8.35
BLKB,70.56,0.38443686006825933,0.16,-6.90,0.005448368198246306, 30.36 , 3.99 Bil ,$76.1,"$1,618.6"
BLMN,27.71,-31.979440273037547,-1.855,2.98,-1.154075794768587, 934.95 , 4.84 Bil ,$51,"$3,351"
BLNK,40.64,undefined,-0.594,N/A,undefined, -106.66 , 1.83 Bil ,$-20.62,$6.82
BLPH,5.03,-2288.098361774744,-3.171,472.00,-454.89033037271247,Not Found!," 325,000.00 ",$-19.88,$11.99
BLRX,2.85,44.22901023890785,-1.785,-25.00,15.518950961020296, -3.94 , 109.23 Mil ,$-23.21,$25.26
BLSA,10.41,undefined,None,,undefined,Not Found!, 195.12 Mil ,$,$0.09
BLTSU,10.02,undefined,None,,undefined,Not Found!, - ,$,$0.01
BLU,4.2,undefined,None,,undefined, -7.11 , 241.18 Mil ,$-30.28,$6.00
BLUE,30.02,364.5843003412969,-9.95,-32.90,12.144713535686106, -1.53 , 932.46 Mil ,$-499.3,$426.2
BLUW,10.05,undefined,None,,undefined,Not Found!, 73.12 Mil ,$,$0.04
BLUWU,10.69,undefined,None,,undefined,Not Found!, - ,$,$0.04
BMBL,62.87,undefined,None,79.10,undefined, 76.56 , 7.65 Bil ,$,"$1,552.5"
BMRA,5.34,undefined,-0.406,N/A,undefined, -14.4 , 59.28 Mil ,$-7.03,$3.33
BMRC,39.08,61.675085324232086,2.22,10.00,1.5781751618278426,Not Found!, 359.34 Mil ,$39.9,"$2,553.7"
BMRN,78.05,276.29372013651874,4.525,32.16,3.5399579774057495, 153.15 , 14.04 Bil ,$-52,"$1,742"
BMTC,45.2,37.940614334470986,1.63,7.00,0.8393941224440483,Not Found!, 1.06 Bil ,$69.9,"$4,809.7"
BND,84.87,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BNDW,79.78,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BNDX,57.21,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BNFT,13.98,-37.02081911262798,-0.865,20.00,-2.648127261275249, 26.62 , 633.61 Mil ,$14.6,$411.0
BNGO,7.4,undefined,-0.394,N/A,undefined, -54.19 , 2.01 Bil ,$-38.31,$25.37
BNR,29.7,undefined,None,5.01,undefined, -45.67 , 2.69 Bil ,$-12.18,$37.01
BNSO,9.89,undefined,0.237,N/A,undefined, 16.46 , 34.78 Mil ,$0.90,$8.57
BNTC,4.56,undefined,-5.8,N/A,undefined, -1.29 , 10.25 Mil ,$-9.11,$0.89
BNTX,113.32,undefined,None,-30.09,undefined, -65.83 , 28.15 Bil ,$-438.5,$614.3
BOCH,12.68,19.31945392491468,0.83,7.00,1.5236162401352271,Not Found!, 140.31 Mil ,$21.64,"$1,586.25"
BOKF,89.51,144.081228668942,6.19,7.00,1.6096662793983019,Not Found!, 7.22 Bil ,$-416,"$41,380"
BOLT,24.98,undefined,None,N/A,undefined, -17.09 , 830.48 Mil ,$,$151.49
BOMN,27.66,undefined,0.018,N/A,undefined, 53.24 , 699.86 Mil ,$-3.00,$106.78
BOOM,52.31,-4.279863481228669,-0.1,20.00,-0.08181730990687572, 79.48 , 782.94 Mil ,$16.5,$82.7
BOSC,3.53,undefined,-0.223,N/A,undefined, -29.8 , 20.36 Mil ,$0.00,$11.16
BOTJ,14.99,undefined,1.147,N/A,undefined,Not Found!, 44.53 Mil ,$-0.21,$783.35
BOTZ,34.15,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BOWX,12.49,undefined,None,,undefined,Not Found!, 784.27 Mil ,$,$0.00
BOWXU,13.3,undefined,None,,undefined,Not Found!, - ,$,$0.00
BOXL,2.58,undefined,-0.391,N/A,undefined, -15.63 , 180.78 Mil ,$-4.66,$66.61
BPFH,13.13,15.428532423208194,0.55,10.18,1.1750595904956735,Not Found!, 383.58 Mil ,$49.7,"$9,180.7"
BPMC,93,-556.7258430034129,5.59,-74.82,-5.986299387133473, 14.8 , 4.68 Bil ,$383.9,$248.3
BPOP,71.13,119.00273037542664,5.87,5.00,1.6730314969130697,Not Found!," -4,674,057,000.00 ",$619,"$59,897"
BPRN,27.62,undefined,2.01,N/A,undefined,Not Found!, 166.11 Mil ,$9.83,"$1,344.60"
BPTH,7.39,undefined,-2.829,N/A,undefined, -3.18 , 34.10 Mil ,$-10.96,$1.41
BPY,17.83,undefined,-2.39,N/A,undefined, 78.08 , 87.19 Bil ,"$1,163","$66,428"
BPYPN,24.36,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BPYPO,24.86,undefined,2.002,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BPYPP,25.16,undefined,-2.39,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BPYU,17.9,undefined,None,N/A,undefined, 25 , 18.54 Bil ,$-8,"$17,790"
BPYUP,25.22,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BREZ,10,undefined,None,,undefined,Not Found!, 147.10 Mil ,$,$0.03
BRID,14.63,undefined,0.763,N/A,undefined, 15.22 , 154.85 Mil ,$-2.8,$83.9
BRKL,15.08,13.064846416382252,0.6,6.00,0.8663691257547913,Not Found!, 1.60 Bil ,$109.6,"$8,000.6"
BRKR,67.34,27.004587030716728,1.02,9.13,0.4010185184246618, 33.05 , 10.59 Bil ,$235,"$2,075"
BRKS,96.68,32.20109215017065,1.046,12.00,0.33306880585613, 41.92 , 6.88 Bil ,$10.3,$362.6
BRLI,9.95,undefined,None,20.00,undefined, -1294.89 , 60.86 Mil ,$0.00,$0.36
BRLIU,10.5,undefined,None,,undefined,Not Found!, - ,$0.00,$0.36
BROG,10.03,undefined,0.195,,undefined,Not Found!, 268.67 Mil ,$2.98,$1.32
BRP,28.6,-45.30888737201365,-0.578,43.70,-1.5842268311892884, -1869.39 , 3.49 Bil ,$31.3,$760.0
BRPA,36.26,undefined,-0.159,,undefined, -113.13 , 102.62 Mil ,$-0.60,$3.28
BRPMU,10,undefined,None,,undefined,Not Found!, - ,$,$0.08
BRQS,1.42,undefined,-0.959,N/A,undefined, -1.6 , 69.55 Mil ,$-11.91,$98.40
BRY,5.83,-116.2455972696246,-3.294,15.00,-19.93921050936957, -7.89 , 761.95 Mil ,$102.7,$705.8
BSAE,25.13,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSBE,25.81,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSBK,9.76,undefined,None,,undefined,Not Found!, 168.02 Mil ,$4.06,$612.44
BSCE,26.2,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCL,21.14,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCM,21.66,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCN,21.77,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCO,22.2,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCP,22.2159,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCQ,21.38,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCR,21.72,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCS,22.6894,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
