TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ALTMAN Z-SCORE
AGBAU,AGBA Acquisition Limited,11.11,undefined,-0.241,,undefined,13.137674,Not Found!,None, - ,55553148,$-0.47,$4.93,1.112112112112112,1.112112112112112,11.11,9.99,None,N/A 
AFYA,Afya Limited,20.96,undefined,None,10.36,undefined,None, 20.16 ,4.823, 1.99 Bil ,2120734720,$54.8,$353.8,1.1341991341991342,1.0538419913419914,19.475,18.48,0.0149,4.21 
AGBAW,,,,Key Error,,,,Not Found!,, - ,,$-0.47,$4.93,,,,,,N/A 
AFMD,Affimed N.V.,6.75,undefined,-0.592,N/A,undefined,9.849727, -16.53 ,-15.897, 532.94 Mil ,452232160,$-22.70,$121.13,2.198697068403909,2.211726384364821,6.79,3.07,0.0339,3.39 
AGBAR,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
AGCWW,,,,Key Error,,,,Not Found!,, - ,,$0.00,$139.82,,,,,,N/A 
AGCUU,Altimeter Growth Corp.,10.81,undefined,None,,undefined,None,Not Found!,None, - ,772392768,$,$139.82,1.0159774436090225,1.006578947368421,10.71,10.64,None,
AGC,Altimeter Growth Corp.,10.41,undefined,None,N/A,undefined,131.625, -754.72 ,None, 650.35 Mil ,813303104,$,$139.82,1.0188900851521974,1.0110599980424781,10.33,10.217,0.121400006,
AGEN,Agenus Inc.,6.33,undefined,-1.05,N/A,undefined,None, -9.25 ,-5.513, 1.46 Bil ,600049984,$-169.69,$448.05,2.532,2.468,6.17,2.5,0.1481,-12.63 
AGGR,Agile Growth Corp.,9.62,undefined,None,,undefined,None, -837.6 ,None, 371.56 Mil ,375908128,$,$26.74,1.0041753653444676,1.0041753653444676,9.62,9.58,None,
AGGRW,,,,Key Error,,,,Not Found!,, - ,,$,$26.74,,,,,,
AGGRU,Agile Growth Corp.,9.88,undefined,None,,undefined,None,Not Found!,None, - ,385983104,$,$26.74,1.0133333333333334,1.0225641025641026,9.97,9.75,None,
AGILW,,,,Key Error,,,,Not Found!,, - ,,$,$0.00,,,,,,
AGFY,Agrify Corporation,30.47,undefined,None,20.00,undefined,None, -83.2 ,-18.331, 512.83 Mil ,223214640,$,$28.29,4.474302496328928,3.966226138032306,27.01,6.81,0.017,7.20 
AGIL,,,,Key Error,,,,Not Found!,, - ,,$,$0.00,,,,,,
AGFS,"AgroFresh Solutions, Inc.",2.05,-45.90638132295721,-1.141,15.00,-22.393356742905958,0.4012466, 7.31 ,7.762, 458.69 Mil ,455407488,$45.6,$348.2,1.1325966850828728,1.1160220994475138,2.02,1.81,0.0089,0.15 
AGMH,AGM Group Holdings Inc.,9.53,undefined,-0.049,,undefined,53.063587, -200.42 ,-253.067, 202.86 Mil ,248306880,$-1.65,$2.42,1.3479490806223478,1.2984441301272984,9.18,7.07,0.0001,47.61 
AGNC,AGNC Investment Corp.,16.29,79.87189883268483,5.521,-0.05,4.903124544670647,0.8786478,Not Found!,None, 9.37 Bil ,45631758336,"$1,742","$64,387",1.2039911308203992,1.2032520325203253,16.28,13.53,0.0275,
AGNCN,AGNC Investment Corp. - Deposit,26.36,undefined,5.521,,undefined,1.4043481,,None,,50912333824,Not Found!,Not Found!,1.1607221488331132,1.1594011448701012,26.33,22.71,None,Not Found!
AGNCO,AGNC Investment Corp. - Deposit,25.73,undefined,5.521,,undefined,1.3767076,,None,,50660380672,Not Found!,Not Found!,1.1764974851394605,1.1751714677640603,25.701,21.87,None,Not Found!
AGLE,"Aeglea BioTherapeutics, Inc.",7.05,undefined,-1.516,N/A,undefined,2.5240057, -3.69 ,-2.994, 222.62 Mil ,240973344,$-54.16,$27.96,1.211340206185567,1.2130584192439862,7.06,5.82,0.0502,4.43 
AGNG,Global X Aging Population ETF,30.45,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.25,1.2557471264367817,30.59,24.36,,Not Found!
AGNCM,AGNC Investment Corp. - Deposit,26.0599,undefined,5.521,,undefined,1.386807,,None,,50712870912,Not Found!,Not Found!,1.179180995475113,1.1728506787330317,25.92,22.1,None,Not Found!
AGRI,AgriFORCE  Growing Systems Ltd.,3.06,undefined,-0.565,,undefined,None, -12.44 ,-18.228, 42.22 Mil ,52836440,$-1.47,$3.32,1.0736842105263158,1.056140350877193,3.01,2.85,0.0057,N/A 
AGRIW,,,,Key Error,,,,Not Found!,, - ,,$-1.64,$3.32,,,,,,N/A 
AGIO,"Agios Pharmaceuticals, Inc.",43.95,1903.6608560311283,22.926,40.00,43.31424018273329,1.3694258, -3.08 ,-5.59, 1.02 Bil ,1734867072,$-363.48,$152.79,1.3535571296581461,1.3443178318447797,43.65,32.47,0.1161,10.86 
AGNCP,AGNC Investment Corp. - Deposit,25.41,undefined,None,,undefined,None,,None,,50256199680,Not Found!,Not Found!,1.1946403385049367,1.1918194640338506,25.35,21.27,None,Not Found!
AGTC,Applied Genetic Technologies Co,3.58,undefined,-2.112,N/A,undefined,1.5954164, -1 ,-1.1, 56.63 Mil ,63467924,$-52.89,$32.67,1.1474358974358974,1.141025641025641,3.56,3.12,0.0934,N/A 
AGZD,WisdomTree Interest Rate Hedged,46.82,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0032140561388472,1.0027876580244268,46.8001,46.67,,Not Found!
AIA,iShares Asia 50 ETF,81.25,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1732851985559567,1.171985559566787,81.16,69.25,,Not Found!
AHPI,"Allied Healthcare Products, Inc",9.09,undefined,-0.101,N/A,undefined,4.310498, 245.19 ,14.577, 40.06 Mil ,18825212,$-4.71,$9.02,2.634782608695652,2.579710144927536,8.9,3.45,0.063200004,3.47 
AIH,,,,Key Error,,,, -7.19 ,, 164.15 Mil ,,$0.0,$87.5,,,,,,0.34 
AGYS,"Agilysys, Inc.",55.05,-14.725961089494167,-1.006,0.05,-0.2675015638418559,17.130045, -97.49 ,-87.323, 1.30 Bil ,1229420416,$39.9,$70.0,2.3903603994789404,2.3415110725141117,53.925,23.03,0.0323,13.29 
AHPAU,,,,Key Error,,,,Not Found!,, - ,,$25.58,$176.64,,,,,,N/A 
AGRX,"Agile Therapeutics, Inc.",1.09,undefined,-0.699,N/A,undefined,2.7959697, -1.4 ,-1.651, 86.36 Mil ,93904416,$-62.95,$27.67,1.1720430107526882,1.1720430107526882,1.09,0.93,0.0884,-10.48 
AIHS,Senmiao Technology Limited,0.6007,undefined,-0.318,,undefined,8.784286, -3.14 ,-4.899, 38.68 Mil ,55564840,$-12.12,$25.29,1.5363171355498721,1.5217391304347825,0.595,0.391,0.005,-4.48 
AIKI,AIkido Pharma Inc.,0.7754,undefined,None,N/A,undefined,None, 3.58 ,None," -27,877,000.00 ",-32380144,$-5.24,$1.05,1.6497872340425532,1.6497872340425532,0.7754,0.47,0.0068,N/A 
AIMC,Altra Industrial Motion Corp.,59.02,81.07042801556423,2.015,15.00,1.3736094207991227,1.9943419, 13.39 ,14.1, 4.97 Bil ,5266338816,$255,"$2,155",1.6326417704011067,1.605255878284924,58.03,36.15,0.0155,2.00 
AHCO,AdaptHealth Corp.,23.24,undefined,None,46.80,undefined,None, 48.11 ,23.165, 4.76 Bil ,5536542720,$124,"$2,794",1.2123109024517473,1.199791340636411,23,19.17,0.0464,0.95 
AINV,Apollo Investment Corporation -,13.74,33.74645914396887,1.714,3.00,2.45607417350574,0.8765743,Not Found!,None, 2.35 Bil ,2329675264,$394.8,"$1,542.3",1.874488403819918,1.8690313778990448,13.7,7.33,0.0304,
AIQ,Global X Artificial Intelligenc,31.1,,Key Error,,,None,Not Found!,, 340.19 Mil ,,$54.9,$662.7,1.4021641118124437,1.403516681695221,31.13,22.18,,0.97 
AIRR,First Trust RBA American Indust,41.79,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.6943036691668356,1.698763429961484,41.9,24.665,,Not Found!
AIRT,"Air T, Inc.",33.89,undefined,-0.38,N/A,undefined,4.765313, -60.05 ,-33.916, 189.70 Mil ,198507952,$-12.8,$130.2,3.7865921787709502,3.7932960893854757,33.95,8.95,0.0175,2.34 
AIRTW,,,,Key Error,,,,Not Found!,, - ,,$-12.80,$130.24,,,,,,N/A 
AIRTP,"Air T, Inc. - Trust Preferred S",25.25,undefined,-0.38,,undefined,3.4411564,,-29.621,,173373872,Not Found!,Not Found!,1.2293086660175268,1.2088607594936709,24.83,20.54,None,Not Found!
AKIC,Sports Ventures Acquisition Cor,9.7,undefined,None,,undefined,None,Not Found!,None, 283.26 Mil ,284564160,$,$0.03,1.0157068062827224,1.007329842931937,9.62,9.55,0.00059999997,
AKICU,Sports Ventures Acquisition Cor,9.81,undefined,None,,undefined,None,Not Found!,None, - ,292210784,$,$0.03,1.0061538461538462,1.0061538461538462,9.81,9.75,None,
AKICW,,,,Key Error,,,,Not Found!,, - ,,$,$0.03,,,,,,
AIRG,"Airgain, Inc.",13.97,-14.671517509727629,-0.197,35.00,-1.0502159992646836,2.9834833, -61.87 ,-82.918, 123.90 Mil ,174294064,$-3.95,$21.56,1.1404081632653063,1.129795918367347,13.84,12.25,0.0348,3.93 
AKTX,Akari Therapeutics Plc,1.72,undefined,-0.541,N/A,undefined,7.622951, -3.61 ,-3.008, 61.53 Mil ,51348864,$-16.63,$3.90,1.2112676056338028,1.212676056338028,1.722,1.42,None,N/A 
AKAM,"Akamai Technologies, Inc.",113.315,118.27782101167318,3.37,12.00,1.0437966819191915,4.2942433, 15.92 ,18.266, 19.87 Bil ,19938433024,$606,"$3,444",1.2231757340241796,1.1999136442141622,111.16,92.64,0.0672,4.31 
AKU,Akumin Inc.,2.32,undefined,None,N/A,undefined,None, 25.05 ,15.557, 656.02 Mil ,704952960,$25.1,$663.6,1.1047619047619046,1.0285714285714287,2.16,2.1,None,0.67 
AKTS,"Akoustis Technologies, Inc.",8.74,undefined,-1.103,N/A,undefined,4.2783723, -12.43 ,-13.685, 352.02 Mil ,460830720,$-40.32,$7.55,1.19562243502052,1.26265389876881,9.23,7.31,0.0955,38.36 
AKBA,"Akebia Therapeutics, Inc.",2.61,undefined,-2.709,N/A,undefined,2.112676, -1.48 ,-3.616, 332.78 Mil ,486513056,$-192.0,$437.2,1.2488038277511961,1.2535885167464116,2.62,2.09,0.1183,-3.21 
AKRO,"Akero Therapeutics, Inc.",22.4,undefined,-2.495,N/A,undefined,3.251837, -5.88 ,None, 552.52 Mil ,466379520,$-75.28,$17.88,1.2687623902577172,1.2687623902577172,22.4,17.655,0.16860001,N/A 
AKUS,"Akouos, Inc.",10.77,undefined,None,12.30,undefined,None, -4.56 ,-4.16, 268.61 Mil ,188668416,$-57.57,$40.06,1.092292089249493,1.0862068965517242,10.71,9.86,0.18120001,N/A 
ALAC,Alberton Acquisition Corporatio,11.3,undefined,-0.04,,undefined,9.960247, -88.57 ,None, 54.47 Mil ,52913092,$0.00,$8.96,1.1673553719008265,1.165289256198347,11.28,9.68,0.0201,N/A 
ALACU,Alberton Acquisition Corporatio,16.5,undefined,-0.019,,undefined,14.423077,Not Found!,None, - ,76488384,$0.00,$8.96,1.5277777777777777,1.5277777777777777,16.5,10.8,None,N/A 
ALACR,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
ALACW,Alberton Acquisition Corporatio,0.284,undefined,-0.04,,undefined,0.28250882,Not Found!,None, - ,None,$0.00,$8.96,1.0906298003072195,1.0,0.2604,0.2604,None,N/A 
ALCO,"Alico, Inc.",37.13,undefined,3.735,N/A,undefined,1.2689534, 4.26 ,14.911, 378.44 Mil ,394718112,$-26.1,$195.0,1.3984934086629002,1.3996233521657249,37.16,26.55,0.057600003,2.55 
AKYA,"Akoya BioSciences, Inc.",16.47,undefined,None,N/A,undefined,None, -49.44 ,-80.617, 509.41 Mil ,772799232,$0.00,$58.52,1.1656050955414012,1.1613588110403397,16.41,14.13,0.014400001,6.58 
ALFIW,,,,Key Error,,,,Not Found!,, - ,,$0.00,$0.98,,,,,,N/A 
ALEC,"Alector, Inc.",26.04,33.37494163424125,-2.565,-16.10,1.2816797862611848,9.523975, -9.31 ,-6.95, 1.84 Bil ,1386817664,$-188.66,$212.60,2.855263157894737,2.8278508771929824,25.79,9.12,0.1125,3.45 
ALF,"ALFI, Inc.",8.25,undefined,None,,undefined,None,Not Found!,-9.45, - ,30066058,$-476.00,"$3,563.00",3.4232365145228214,3.3817427385892116,8.15,2.41,None,N/A 
ALDX,"Aldeyra Therapeutics, Inc.",8.82,-144.1090739299611,-1.024,73.70,-16.338897270970648,3.416478, -6.46 ,-16.196, 276.08 Mil ,579930496,$-37.11,$22.75,1.5949367088607596,1.593128390596745,8.81,5.53,0.0888,N/A 
ALGM,"Allegro MicroSystems, Inc.",29.14,undefined,None,12.99,undefined,None, 71.6 ,32.442, 5.35 Bil ,5207848960,$85.4,$177.5,1.736591179976162,1.7538736591179975,29.43,16.78,0.0361,21.00 
ALBO,"Albireo Pharma, Inc.",28.66,undefined,-6.956,N/A,undefined,3.8692098, -3.29 ,-3.096, 375.44 Mil ,362376480,$-120.35,$105.99,1.1138748542557326,1.1119354838709676,28.6101,25.73,0.1257,0.18 
ALGN,"Align Technology, Inc.",696.56,397.9205743190662,5.763,31.83,0.5712653243354,16.366625, 55.37 ,74.276, 54.13 Bil ,47621070848,$895,"$2,011",2.3917865604505026,2.3898636816262058,696,291.23,0.025999999,18.54 
ALGS,"Aligos Therapeutics, Inc.",15.98,undefined,None,N/A,undefined,None, -4.88 ,-5.671, 502.76 Mil ,577217984,$-89.93,$42.99,1.2464898595943839,1.234789391575663,15.83,12.82,0.106400006,7.32 
ALGT,Allegiant Travel Company,185.65,-2918.5446536964982,-11.526,139.40,-15.720682217594927,4.4120836, 13.88 ,22056.504, 3.87 Bil ,4896543744,$118,"$2,728",1.6471475468015262,1.6536243456658681,186.38,112.71,0.0468,1.75 
ALJJ,"ALJ Regional Holdings, Inc.",1.25,undefined,-0.092,N/A,undefined,3.4943182, 7.76 ,6.071, 182.17 Mil ,182588528,$15.3,$196.2,1.7605633802816902,1.6901408450704225,1.2,0.71,0.007900001,0.74 
ALKT,"Alkami Technology, Inc.",27.13,undefined,None,N/A,undefined,None, -100.29 ,-80.236, 2.05 Bil ,2032622848,$0.00,$73.48,1.038667687595712,1.0319678407350688,26.955,26.12,0.0124,19.77 
ALLK,Allakos Inc.,84.41,12.258365758754866,-3.58,-10.50,0.1452240938129945,7.485248, -20.88 ,-20.528, 4.05 Bil ,4065384960,$-174.14,$83.96,1.1193475666357247,1.1039649913804537,83.25,75.41,0.1573,N/A 
ALHC,"Alignment Healthcare, Inc.",17.64,undefined,None,-33.30,undefined,None, -36.17 ,-114.821, 2.96 Bil ,4275017216,$0.0,$329.7,1.0808823529411764,1.0790441176470589,17.61,16.32,0.013099999,6.80 
ALNA,"Allena Pharmaceuticals, Inc.",0.9739,undefined,-0.921,N/A,undefined,2.3491526, -1.47 ,-0.812, 61.91 Mil ,28986788,$-34.73,$18.02,1.2985333333333333,1.274,0.9555,0.75,0.0241,N/A 
ALIM,"Alimera Sciences, Inc.",5.91,undefined,-1.466,N/A,undefined,None, 7.55 ,10.249, 78.27 Mil ,75445328,$1.19,$56.21,1.5467155194975137,1.4796650091599057,5.6538,3.821,0.026500002,-6.22 
ALLT,Allot Ltd.,16.4,-55.53587548638133,-0.331,89.50,-3.386333871120813,4.5891175, -115.71 ,-79.297, 485.34 Mil ,493068480,$-5.8,$81.6,1.9385342789598106,1.91371158392435,16.19,8.46,0.0107,5.39 
ALKS,Alkermes plc,30.53,5.695003891050583,-0.594,-14.10,0.18653795909107707,4.740933, 133.91 ,-356.358, 4.81 Bil ,3777399296,$88,$840,1.9889250814332249,1.9785016286644952,30.37,15.35,0.0915,3.39 
ALPAU,,,,Key Error,,,,Not Found!,, - ,,$,$0.06,,,,,,
ALOT,"AstroNova, Inc.",15.35,undefined,0.18,N/A,undefined,1.4555693, 13.65 ,14.347, 114.69 Mil ,120747904,$13.5,$36.5,2.350689127105666,2.335375191424196,15.25,6.53,0.0043,3.99 
ALLO,"Allogene Therapeutics, Inc.",23.74,-29.487704280155643,-1.813,1.00,-1.2421105425507855,3.2266595, -13.03 ,-13.453, 2.84 Bil ,3046427136,$-193.08,$102.91,1.15354713313897,1.1443634596695822,23.551,20.58,0.0946,19.22 
ALPN,"Alpine Immune Sciences, Inc.",9.26,undefined,-1.342,N/A,undefined,3.6384525, -4.87 ,-4.343, 152.79 Mil ,147771648,$-46.01,$115.99,1.3903903903903903,1.3888888888888888,9.25,6.66,0.078099996,-0.01 
ALRM,"Alarm.com Holdings, Inc.",81.13,57.94389105058366,1.635,12.20,0.714210416006208,7.578309, 33.28 ,42.336, 3.85 Bil ,3970876416,$82.8,$583.4,1.5497612225405921,1.5486150907354344,81.07,52.35,0.095,6.02 
ALNY,"Alnylam Pharmaceuticals, Inc.",202.39,-705.6341634241247,-7.55,46.09,-3.486507057780151,25.83027, -32.2 ,-32.262, 22.91 Bil ,22856339456,$-653.5,"$2,656.1",1.6966216782630563,1.6941067985581355,202.09,119.29,0.049000002,3.71 
ALRN,"Aileron Therapeutics, Inc.",1.14,-7.966910505836577,-0.439,2.10,-6.988517987575945,1.6446402, -2.22 ,-1.388, 43.97 Mil ,28481126,$-20.12,$4.40,1.2527472527472525,1.153846153846154,1.05,0.91,0.0166,N/A 
ALRS,Alerus Financial Corporation,28.75,undefined,3.079,N/A,undefined,1.5794694,Not Found!,None, 268.82 Mil ,259563008,$82.5,"$2,812.8",1.6079418344519016,1.5950782997762865,28.52,17.88,0.0098,
ALTA,Altabancorp,41.73,62.71284046692608,2.22,8.00,1.5028238789102824,2.266278,Not Found!,None, 730.97 Mil ,737020032,$73.3,"$3,170.2",2.224413646055437,2.235607675906183,41.94,18.76,0.015800001,
ALTM,Altus Midstream Company,63.27,115.72,2.63,17.20,1.8289868816184605,None, 7.96 ,28.76, 1.61 Bil ,2131830272,$172.6,"$2,359.9",6.702330508474577,6.71051906779661,63.3473,9.44,0.0581,0.36 
ALTO,"Alto Ingredients, Inc.",4.72,undefined,None,20.00,undefined,None, 9.58 ,6.757, 386.72 Mil ,401284704,$18.6,$191.2,1.4523076923076923,1.4490153846153846,4.7093,3.25,0.21110001,1.33 
ALTUW,,,,Key Error,,,,Not Found!,, - ,,$,$296.40,,,,,,N/A 
ALTU,Altitude Acquisition Corp.,9.84,undefined,None,,undefined,None,Not Found!,None, 369.06 Mil ,366711616,$,$0.28,1.022869022869023,1.0187110187110189,9.8,9.62,0.0135,N/A 
ALTUU,Altitude Acquisition Corp.,10.27,undefined,None,,undefined,None,Not Found!,None, - ,380211616,$,$0.28,1.035282258064516,1.0131048387096775,10.05,9.92,None,N/A 
ALTR,Altair Engineering Inc.,73.3,-14.363877042801557,-0.143,50.17,-0.19596012336700624,14.713388, 143.14 ,132.548, 5.50 Bil ,5737863680,$43.2,$420.1,1.9683136412459719,1.9701933404940923,73.37,37.24,0.1317,8.64 
ALTY,Global X SuperDividend Alternat,13.64,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3346379647749511,1.3346379647749511,13.64,10.22,,Not Found!
ALT,"Altimmune, Inc.",14.28,undefined,-1.9,N/A,undefined,2.2725866, -5.37 ,-3.588, 350.83 Mil ,167420960,$-73.68,$15.98,1.8307692307692307,1.7769230769230768,13.86,7.8,0.1573,20.83 
ALZN,"Alzamend Neuro, Inc.",3.01,undefined,None,,undefined,None, -203.06 ,None, 259.19 Mil ,543842496,$0.00,$0.90,1.0598591549295775,1.0,2.84,2.84,None,N/A 
AMAO,American Acquisition Opportunit,9.88,undefined,None,,undefined,None, -446.44 ,None, 133.04 Mil ,132472816,$,$9.54,1.0040650406504066,1.0040650406504066,9.88,9.84,None,
AMAOU,American Acquisition Opportunit,10.1019,undefined,None,,undefined,None,Not Found!,None, - ,137191168,$,$9.54,1.0224595141700406,1.0224595141700406,10.1019,9.88,None,
AMAL,Amalgamated Financial Corp.,15.27,undefined,1.572,N/A,undefined,0.9083564,Not Found!,None," -6,703,000.00 ",-131624160,$70.5,"$6,008.1",1.4970588235294118,1.4970588235294118,15.27,10.2,0.0154,
AMAOW,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
ALYA,Alithya Group inc.,2.78,-27.519688715953315,-0.684,15.00,-9.899168602860906,1.4852009, 737.93 ,-53.858, 293.47 Mil ,187963056,$-6.6,$146.3,1.5444444444444443,1.5414444444444444,2.7746,1.8,0.0046,1.24 
ALVR,"AlloVir, Inc.",18.96,undefined,None,N/A,undefined,None, -8.06 ,-10.59, 930.46 Mil ,977004352,$-81.33,$25.04,1.1380552220888356,1.1395558223289315,18.985,16.66,0.2228,N/A 
AMCIU,,,,Key Error,,,,Not Found!,, - ,,$-2.72,$10.17,,,,,,N/A 
ALXO,ALX Oncology Holdings Inc.,74,undefined,None,N/A,undefined,None, -44 ,-35.377, 2.58 Bil ,1858549632,$-48.95,$16.28,2.276222700707475,2.277453091356506,74.04,32.51,0.1242,N/A 
AMAT,"Applied Materials, Inc.",132.49,274.42776031128403,4.802,24.88,2.0713092332348406,10.406189, 18.66 ,21.316, 120.03 Bil ,129088856064,"$4,985","$12,419",2.4467220683287167,2.453554939981533,132.86,54.15,0.012999999,8.25 
AMCX,AMC Networks Inc.,46.58,-33.80158754863813,5.336,-12.20,-0.7256674012159324,3.0238829, 2.68 ,6.073, 4.01 Bil ,5021641728,$412,"$4,696",2.310515873015873,2.302083333333333,46.41,20.16,0.3669,1.87 
AMD,"Advanced Micro Devices, Inc.",107.27,166.95873618677047,2.382,32.44,1.5564345687216414,20.896643, 46.13 ,44.963, 126.87 Bil ,99278061568,"$2,465","$3,626",1.4795862068965517,1.486896551724138,107.8,72.5,0.0701,24.48 
AMBA,"Ambarella, Inc.",98.24,-231.4183424124514,-1.569,77.65,-2.3556427362830967,7.5627584, -75.39 ,-64.279, 3.14 Bil ,3227374080,$12.1,$93.3,2.0906575867205786,2.0912960204298785,98.27,46.99,0.0471,25.17 
AMHCU,Amplitude Healthcare Acquisitio,10.44,undefined,None,,undefined,1024,Not Found!,None, - ,130659392,$-0.91,$14.26,1.097560975609756,1.097560975609756,10.44,9.512,None,N/A 
AMED,Amedisys Inc,175.64,190.66282023346312,6.059,9.88,1.0855318847270732,7.3371897, 15.65 ,30.611, 5.92 Bil ,8275444224,$264,$724,1.0036571428571428,1.0057142857142858,176,175,0.0196,7.26 
AMHC,Amplitude Healthcare Acquisitio,9.975,undefined,None,,undefined,None, -107.64 ,None, 124.38 Mil ,123534392,$-0.91,$14.26,1.0283505154639176,1.0268041237113403,9.96,9.7,0.0008,N/A 
AMEH,"Apollo Medical Holdings, Inc.",69.55,undefined,1.2,N/A,undefined,9.170636, 16.6 ,25.168, 2.93 Bil ,3107090176,$56.8,$348.0,4.290561381863047,4.260950030845157,69.07,16.21,0.0563,7.79 
AMHCW,,,,Key Error,,,,Not Found!,, - ,,$-0.91,$14.26,,,,,,N/A 
AMKR,"Amkor Technology, Inc.",26.11,94.48734630350194,1.628,25.40,3.61881831878598,2.7655952, 6.35 ,5.755, 6.70 Bil ,6089990656,$292,"$2,985",2.437908496732026,2.440709617180205,26.14,10.71,0.035,3.03 
AMNB,"American National Bankshares, I",33.71,63.98832684824904,2.99,4.00,1.8982001438222793,1.1134622,Not Found!,None," -134,641,000.00 ",36763716,$33.4,"$2,854.0",1.736733642452344,1.7124987120041217,33.2396,19.41,0.0099,
AMOT,"Allied Motion Technologies, Inc",32.92,99.26708171206228,1.506,30.00,3.0154034541938723,3.3211467, 14.83 ,15.748, 591.91 Mil ,626811776,$23.1,$202.5,1.3157474020783375,1.3133493205435651,32.86,25.02,0.0112,3.59 
AMPG,"Amplitech Group, Inc.",3.72,undefined,-0.45,,undefined,2.4709678, -5.1 ,-26.398, 6.81 Mil ,36305068,$-2.35,$1.26,1.1625,1.14375,3.66,3.2,0.016,17.91 
AMGN,Amgen Inc.,221.47,298.6775642023347,12.073,5.95,1.348614097630987,13.730662, 13.55 ,12.756, 150.46 Bil ,159270780928,"$8,897","$51,526",1.0532147612706866,1.0472703062583222,220.22,210.28,0.0175,1.88 
AMPH,"Amphastar Pharmaceuticals, Inc.",18.9,2.982412451361868,0.052,25.00,0.15779960060115705,2.2708554, 18.53 ,23.235, 856.95 Mil ,957177088,$52.4,$198.5,1.1176818450620933,1.1206386753400355,18.95,16.91,0.0673,4.09 
AMRK,"A-Mark Precious Metals, Inc.",47.29,undefined,8.33,N/A,undefined,3.0345824, 4.42 ,9.636, 751.46 Mil ,1086083840,$-95,$920,2.04100129477773,2.0431592576607684,47.34,23.17,0.028399998,6.94 
AMPGW,"Amplitech Group, Inc.",1.46,undefined,None,,undefined,None,Not Found!,None, - ,None,$-2.35,$1.26,1.2920353982300885,1.0442477876106195,1.18,1.13,None,N/A 
AMRS,"Amyris, Inc.",15.24,-166.43385214007785,-2.525,30.00,-10.920856439637653,None, -13.54 ,451.636, 4.72 Bil ,5008642560,$-47.9,$556.9,8.106382978723405,8.005319148936172,15.05,1.88,0.1095,-3.62 
AMSC,American Superconductor Corpora,12.5,-54.4863813229572,-0.95,25.00,-4.358910505836576,2.9680474, -16.28 ,-18.081, 302.97 Mil ,308355008,$-12.75,$73.61,1.1130899376669634,1.1077471059661619,12.44,11.23,0.051599998,-4.14 
AMSF,"AMERISAFE, Inc.",55.82,155.16677042801558,4.899,10.00,2.7797701617344246,2.484673,Not Found!,8.901, 955.57 Mil ,1053314432,$46.3,"$1,037.9",1.035621521335807,1.0408163265306123,56.1,53.9,0.0146,
AMTB,Amerant Bancorp Inc.,24,undefined,0.229,N/A,undefined,1.1907637,Not Found!,None, 1.66 Bil ,1709800576,$57.8,"$6,733.8",2.6637069922308547,2.6448390677025526,23.83,9.01,0.0094,
AMST,Amesite Inc.,1.95,undefined,None,N/A,undefined,None, -4.53 ,-5.551, 29.76 Mil ,40731812,$-5.55,$1.04,1.1676646706586826,1.1736526946107784,1.96,1.67,0.0027,22.53 
AMRN,Amarin Corporation plc,5.65,0.16230350194552529,0.002,38.90,0.028726283530181463,3.4950247, 141.87 ,259.477, 1.73 Bil ,1319698432,$-61.2,$399.7,1.6815476190476193,1.6607142857142858,5.58,3.36,None,2.77 
AMTBB,Amerant Bancorp Inc.,20.93,undefined,0.229,,undefined,1.0144438,Not Found!,None, 1.64 Bil ,1541508992,$57.8,"$6,733.8",3.059941520467836,3.0672514619883042,20.98,6.84,0.0011,
AMTI,Applied Molecular Transport Inc,29.75,undefined,None,38.70,undefined,None, -13.02 ,-30.093, 954.49 Mil ,1951219072,$-76.81,$16.18,1.451219512195122,1.423170731707317,29.175,20.5,0.1285,N/A 
