TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT
ALLO,"Allogene Therapeutics, Inc.",34.77,-30.385384615384623,-2.079,1.00,-0.8738965952080707, -16.76 ,-16.412, 4.07 Bil ,4116197632,$-181.05,$148.21,1.725558312655087,20.15,0.1022
ALLT,Allot Ltd.,17.82,-40.70769230769231,-0.27,89.50,-2.2843822843822847, -202.21 ,-114.787, 552.49 Mil ,541452224,$-19.8,$71.4,2.106382978723404,8.46,0.015800001
ALNA,"Allena Pharmaceuticals, Inc.",1.17,undefined,-1.01,N/A,undefined, -1.28 ,-1.321, 40.90 Mil ,42038224,$-28.16,$16.36,1.231578947368421,0.95,0.0273
ALNY,"Alnylam Pharmaceuticals, Inc.",137.77,-626.8611692307694,-7.464,46.09,-4.5500556669142, -20.24 ,-18.605, 14.69 Bil ,14766161920,$-685.3,"$2,390.8",1.329184756391703,103.65,0.0363
ALOT,"AstroNova, Inc.",17.38,undefined,0.18,N/A,undefined, 16.13 ,15.71, 135.75 Mil ,132216544,$13.0,$40.8,3.2125693160813307,5.41,0.0046
ALPN,"Alpine Immune Sciences, Inc.",11.5,undefined,-1.342,N/A,undefined, -7.72 ,-6.804, 205.27 Mil ,191661584,$29.28,$81.93,4.457364341085271,2.58,0.0563
ALRM,"Alarm.com Holdings, Inc.",90.16,67.08461538461539,1.53,20.00,0.7440618387823358, 40.69 ,47.721, 4.52 Bil ,4385647104,$81.6,$263.9,2.2272727272727275,40.48,0.0979
ALRN,"Aileron Therapeutics, Inc.",1.24,-9.898769230769231,-0.607,2.10,-7.98287841191067, -4.73 ,-4.842, 95.74 Mil ,98443088,$-20.48,$4.18,3.9365079365079363,0.315,0.0201
ALRS,Alerus Financial Corporation,29.97,undefined,2.52,N/A,undefined,Not Found!,None, 425.76 Mil ,541815104,$-26.1,"$2,683.6",1.9639580602883355,15.26,0.013099999
ALSK,Alaska Communications Systems G,3.3,1.2584615384615385,-0.02,-49.40,0.3813519813519814, 7.36 ,6.449, 411.89 Mil ,412427744,$8.3,$403.5,1.8857142857142857,1.75,0.0394
ALT,"Altimmune, Inc.",12.68,undefined,-1.913,N/A,undefined, -4.59 ,-6.664, 248.05 Mil ,254816112,$-34.78,$19.24,4.402777777777778,2.88,0.1682
ALTA,Altabancorp,42.61,58.13076923076924,2.29,8.00,1.3642518007690505,Not Found!,None, 643.54 Mil ,630507136,$49.1,"$2,995.1",2.729660474055093,15.61,0.0136
ALTM,Altus Midstream Company,56.02,11.149846153846154,0.282,17.20,0.19903331227858181, 15.79 ,25.178, 1.53 Bil ,1994194688,$134.3,"$2,046.1",5.959574468085107,9.4,0.0714
ALTO,"Alto Ingredients, Inc.",5.11,undefined,None,20.00,undefined, 14.09 ,8.494, 435.92 Mil ,434460960,$65.2,$180.6,20.44,0.25,0.19409999
ALTR,Altair Engineering Inc.,65.21,-12.907399999999999,-0.143,50.17,-0.19793589940193224, 134.83 ,141.285, 5.05 Bil ,4877020672,$24.7,$450.5,2.562278978388998,25.45,0.1188
ALTU,Altitude Acquisition Corp.,9.85,undefined,None,,undefined,Not Found!,None, 370.13 Mil ,369430048,$,$0.28,1.023908523908524,9.62,None
ALTUU,Altitude Acquisition Corp.,10.49,undefined,None,,undefined,Not Found!,None, - ,386305056,$,$0.28,1.029440628066732,10.19,None
ALVR,"AlloVir, Inc.",23.15,undefined,None,N/A,undefined, -15.52 ,-15.17, 1.11 Bil ,1080627968,$-60.81,$17.76,1.275482093663912,18.15,0.14140001
ALXN,"Alexion Pharmaceuticals, Inc.",167.65,72.31015384615385,2.72,8.78,0.4313161577462204, 36.5 ,11.527, 36.61 Bil ,36766674944,"$2,896","$6,452",1.7835106382978725,94,0.0372
ALXO,ALX Oncology Holdings Inc.,62.66,undefined,None,N/A,undefined, -46.93 ,-47.862, 2.09 Bil ,2080151168,$-38.32,$6.21,2.23705819350232,28.01,0.095699996
ALYA,Alithya Group inc.,2.18,-24.29538461538462,-0.672,15.00,-11.14467184191955, -9.18 ,-54.859, 232.10 Mil ,191457616,$-2.5,$102.3,1.503448275862069,1.45,0.0055
AMAL,Amalgamated Financial Corp.,16.26,undefined,1.572,N/A,undefined,Not Found!,None, 531.67 Mil ,-97813464,$64.2,"$5,442.8",1.9661426844014513,8.27,0.012
AMAT,"Applied Materials, Inc.",131.75,192.51896923076927,4.181,21.43,1.461244548241133, 24.47 ,22.857, 122.83 Bil ,119976812544,"$3,797","$11,832",2.8504976200778884,46.22,0.012999999
AMBA,"Ambarella, Inc.",99.69,-49.22683076923078,-1.724,10.06,-0.49379908485535945, -67.55 ,-57.153, 3.32 Bil ,3183364096,$25.9,$98.3,2.2817578393224993,43.69,0.053400002
AMCX,AMC Networks Inc.,52,-26.412307692307692,4.64,-12.20,-0.5079289940828402, 2.8 ,5.764, 4.39 Bil ,4685392384,$702,"$4,603",2.596105841238143,20.03,0.34849998
AMD,"Advanced Micro Devices, Inc.",79.06,110.53513846153848,2.064,26.31,1.3981171067738234, 58.93 ,55.946, 98.76 Bil ,94045798400,$777,"$3,125",1.6936589545844045,46.68,0.0675
AMED,Amedisys Inc,282.92,218.7618461538462,5.52,17.26,0.7732286376143298, 33.04 ,39.49, 9.57 Bil ,9590226944,$284,$756,1.7103131423044373,165.42,0.0165
AMEH,"Apollo Medical Holdings, Inc.",27,undefined,1.01,N/A,undefined, 6.43 ,12.693, 1.33 Bil ,1254790528,$45.0,$372.3,2.068965517241379,13.05,0.0186
AMGN,Amgen Inc.,255.05,291.84169230769237,12.31,6.91,1.1442528614298857, 13.11 ,13.323, 170.34 Bil ,170106306560,"$9,889","$53,539",1.2301644720976221,207.33,0.0198
AMHC,Amplitude Healthcare Acquisitio,9.9,undefined,None,,undefined, -158.61 ,None, 123.24 Mil ,None,$-0.64,$3.68,1.0421052631578949,9.5,0.00029999999
AMHCU,Amplitude Healthcare Acquisitio,10.19,undefined,None,,undefined,Not Found!,None, - ,None,$-0.64,$3.68,1.0968783638320776,9.29,None
AMKR,"Amkor Technology, Inc.",23.08,119.64615384615385,1.4,47.05,5.183975469937343, 6.56 ,6.213, 6.31 Bil ,6127019520,$217,"$2,668",2.7121034077555817,8.51,0.0332
AMNB,"American National Bankshares, I",32.31,57.50000000000001,2.99,4.00,1.7796347879913341,Not Found!,None, 25.51 Mil ,11669505,$21.0,"$2,712.1",1.7436589314624933,18.53,0.010199999
AMOT,"Allied Motion Technologies, Inc",51.17,84.70000000000002,1.43,30.00,1.6552667578659372, 16.75 ,15.678, 644.40 Mil ,618537792,$15.5,$206.1,2.121475953565506,24.12,0.0166
AMPH,"Amphastar Pharmaceuticals, Inc.",17.6,1.5461538461538462,0.03,25.00,0.08784965034965035, 27.63 ,22.549, 834.06 Mil ,842887680,$23.4,$182.5,1.1916046039268788,14.77,0.08189999
AMRB,American River Bankshares,19.7,51.12153846153847,1.414,15.00,2.595001952362359,Not Found!,None, 96.93 Mil ,38868772,$6.42,$775.90,2.2488584474885847,8.76,0.0018000001
AMRK,"A-Mark Precious Metals, Inc.",36.9,undefined,8.33,N/A,undefined, 6.48 ,13.79, 637.67 Mil ,942062528,$-205,$889,2.9472843450479234,12.52,0.0335
AMRN,Amarin Corporation plc,5.19,-3.6461538461538465,-0.05,38.90,-0.7025344597598933, -121.1 ,-88.134, 1.53 Bil ,1552663040,$-22.0,$338.5,1.5446428571428572,3.36,None
AMRS,"Amyris, Inc.",15.24,-111.35384615384615,-1.88,30.00,-7.306682818493842, -17.59 ,-37.518, 4.65 Bil ,4278953728,$-188.5,$389.9,8.106382978723405,1.88,0.15529999
AMSC,American Superconductor Corpora,16.62,-47.673076923076934,-0.925,25.00,-2.8684161806905495, -27.86 ,-24.444, 398.24 Mil ,384168608,$-6.87,$52.13,3.2652259332023577,5.09,0.0495
AMSF,"AMERISAFE, Inc.",64.3,127.22307692307693,4.47,10.00,1.9785859552578062,Not Found!,10.521, 1.18 Bil ,1135505280,$62.5,"$1,032.0",1.1929499072356216,53.9,0.0147
AMST,Amesite Inc.,2.98,undefined,None,N/A,undefined, -11.23 ,-8.067, 47.92 Mil ,47508816,$-4.19,$0.97,1.0050590219224285,2.965,0.0058999998
AMSWA,"American Software, Inc.",20.04,6.445384615384618,0.171,16.00,0.3216259788116077, 54.94 ,98.868, 564.29 Mil ,562657344,$25.2,$47.1,1.5124528301886793,13.25,0.0276
AMTB,Amerant Bancorp Inc.,17.71,undefined,-0.041,N/A,undefined,Not Found!,None, 1.63 Bil ,1633634176,$51.7,"$6,987.5",1.9655937846836848,9.01,0.0111
AMTBB,Amerant Bancorp Inc.,15.75,undefined,-0.041,,undefined,Not Found!,None, 1.62 Bil ,1559090432,$51.7,"$6,987.5",2.3026315789473686,6.84,0.0076
AMTI,Applied Molecular Transport Inc,43.28,undefined,None,38.70,undefined, -24.61 ,-21.536, 1.60 Bil ,1396384896,$-64.21,$8.51,2.5391610442945143,17.045,0.13430001
AMTX,"Aemetis, Inc",18.17,undefined,-1.745,N/A,undefined, -142.18 ,-676.569, 721.88 Mil ,763170048,$-16.9,$309.9,34.28301886792453,0.53,0.0297
AMWD,American Woodmark Corporation,99.37,102.83307692307693,4.051,8.00,1.0348503262863733, 10.22 ,10.439, 2.27 Bil ,2243586048,$141,$893,2.455399061032864,40.47,0.0231
AMYT,Amryt Pharma plc,13.55,undefined,None,N/A,undefined, -16.86 ,-34.259, 563.00 Mil ,559897344,$24.4,$470.4,1.3469184890656063,10.06,None
AMZN,"Amazon.com, Inc.",3309.04,3016.264769230769,41.83,38.37,0.9115226075329308, 32.97 ,34.956, 1.68 Til ,1683148898304,"$25,925","$227,791",1.6564912245572232,1997.62,0.0117999995
ANAB,"AnaptysBio, Inc.",22.82,undefined,-0.73,N/A,undefined, -13.05 ,-9.914, 252.81 Mil ,231190368,$-14.73,$19.82,1.639367816091954,13.92,0.2345
ANAT,"American National Group, Inc.",112.77,undefined,17.38,N/A,undefined,Not Found!,3.496, 3.13 Bil ,2081006848,$293,"$23,002",1.7546289092889373,64.27,0.0139999995
ANDA,Andina Acquisition Corp. III,10.23,undefined,-0.173,,undefined, -39.26 ,None, 44.77 Mil ,37141348,$-0.25,$0.88,1.0230000000000001,10,0.0678
ANDAU,Andina Acquisition Corp. III,14.95,undefined,-0.173,,undefined,Not Found!,None, - ,49441864,$-0.25,$0.88,1.8253968253968254,8.19,None
ANDE,"The Andersons, Inc.",27.37,5.83846153846154,0.23,8.00,0.2133160956690369, 11.83 ,12.677, 2.55 Bil ,2541236224,$-179,"$3,111",2.476923076923077,11.05,0.0177
ANGI,Angi Inc.,15.85,-1.2158,-0.013,52.29,-0.07670662460567823, 88.21 ,88.965, 7.97 Bil ,7931639808,$136,"$1,085",3.6436781609195403,4.35,0.1529
ANGN,Angion Biomedica Corp.,14.27,undefined,None,N/A,undefined, -7.6 ,-8.549, 415.53 Mil ,471178688,$-22.93,$137.80,1.135875189047202,12.563,0.0214
ANGO,"AngioDynamics, Inc.",24.16,-159.98076923076925,-4.425,15.00,-6.6217205807437605, -6.46 ,194.435, 931.63 Mil ,907232768,$9.7,$127.3,3.0012422360248445,8.05,0.0306
ANIK,Anika Therapeutics Inc.,42.82,-48.1,-1.69,10.00,-1.1233068659504903, -517.05 ,36.316, 519.11 Mil ,538096256,$11.4,$93.2,1.5548293391430648,27.54,0.1188
ANIP,"ANI Pharmaceuticals, Inc.",33.99,-31.03,-1.885,2.20,-0.9129155634010003, 20.8 ,15.055, 585.26 Mil ,600193536,$-53.1,$265.5,1.4433121019108281,23.55,0.0634
ANIX,"Anixa Biosciences, Inc.",4.33,undefined,-0.413,N/A,undefined,,-10.983,,101171776,$-5.43,$1.53,2.6242424242424245,1.65,0.0227
ANNX,"Annexon, Inc.",21.34,undefined,None,38.60,undefined, -7.21 ,-7.374, 453.16 Mil ,463077568,$-53.09,$11.67,1.3920417482061318,15.33,0.0365
ANPC,"AnPac Bio-Medical Science Co., ",5.01,undefined,None,N/A,undefined, -7.9 ,-0.451, 56.62 Mil ,51304876,$-5.28,$4.22,1.5904761904761904,3.15,None
ANSS,"ANSYS, Inc.",364.81,126.16153846153847,4.97,8.00,0.3458280706711397, 53 ,53.987, 32.40 Bil ,31677409280,$512,"$1,843",1.5576192306050125,234.21,0.0179
ANTE,AirNet Technology Inc.,2.49,-111.06230769230771,-2.533,20.00,-44.60333642261354, -0.3 ,0.146, 9.71 Mil ,-4022469,$-17.72,$120.36,3.9523809523809526,0.63,None
ANY,Sphere 3D Corp.,2.1,-43.056923076923084,-0.982,20.00,-20.503296703296705, -9.66 ,-6.443, 39.38 Mil ,30332090,$-2.58,$6.82,3.818181818181818,0.55,0.043
ANZUU,Anzu Special Acquisition Corp I,9.94,undefined,None,,undefined,Not Found!,None, - ,None,$,$0.00,1.0289855072463767,9.66,None
AOSL,Alpha and Omega Semiconductor L,30.3,24.283846153846156,0.619,17.00,0.8014470677837015, 15.67 ,15.102, 986.10 Mil ,952857216,$45.8,$378.5,4.328571428571428,7,0.028399998
AOUT,"American Outdoor Brands, Inc.",25.91,undefined,None,N/A,undefined, 8.94 ,8.898, 354.53 Mil ,344716160,$22.8,$63.7,2.117176009151822,12.238,0.0117999995
APA,APA Corporation,17.61,306.6615384615385,-12.86,-24.00,17.414056698554145, -6.25 ,8.913, 16.49 Bil ,17317519360,$86,"$13,391",2.7688679245283017,6.36,0.0414
APDN,"Applied DNA Sciences, Inc.",6.59,undefined,-3.236,N/A,undefined, -3.63 ,-3.642, 47.12 Mil ,45846708,$-12.90,$3.96,1.8254847645429364,3.61,0.038599998
APEI,"American Public Education, Inc.",32.43,45.19230769230769,1.25,15.00,1.3935340022296545, 10.02 ,10.026, 386.10 Mil ,386905728,$39.9,$64.1,1.493781667434362,21.71,0.0291
APEN,"Apollo Endosurgery, Inc.",5.79,undefined,-0.994,N/A,undefined, -12.44 ,-14.459, 167.94 Mil ,174431472,$-21.44,$70.69,4.632,1.25,0.0034999999
APHA,Aphria Inc.,13.66,undefined,-1.609,,undefined, -12.65 ,558.458, 5.06 Bil ,5047347200,$-110.1,$975.9,4.913669064748202,2.78,None
API,"Agora, Inc.",57.84,undefined,None,26.70,undefined, -8609.61 ,-8268.202, 6.29 Bil ,6066520064,$-6.3,$36.4,1.7214285714285715,33.6,None
APLS,"Apellis Pharmaceuticals, Inc.",46.07,-79.7606153846154,-4.588,2.80,-1.7312918468551206, -9.75 ,-15.031, 3.05 Bil ,3202977024,$-165.9,$756.0,1.816640378548896,25.36,0.14220001
APLT,"Applied Therapeutics, Inc.",16.93,undefined,-4.278,N/A,undefined, -3.58 ,None, 337.25 Mil ,346322112,$-78.21,$22.57,1.2466863033873343,13.58,0.093
APM,Aptorum Group Limited,2.53,undefined,0.2,N/A,undefined, 8.14 ,-2.887, 52.96 Mil ,53206148,$-16.09,$6.08,2.1810344827586206,1.16,0.0219
APOG,"Apogee Enterprises, Inc.",35.39,21.33076923076923,0.59,15.00,0.6027343665094442, 13.3 ,13.307, 1.06 Bil ,1024167040,$116,$522,2.237041719342604,15.82,0.0437
APOP,Cellect Biotechnology Ltd.,2.35,undefined,-0.854,N/A,undefined, -20.38 ,None, 4.49 Mil ,9187304,$-4.76,$1.41,1.4242424242424243,1.65,None
APPF,"AppFolio, Inc.",147.71,228.83076923076928,4.44,25.00,1.549189420017394, 122.73 ,215.66, 4.94 Bil ,4954366976,$3.2,$103.6,1.6167376290183118,91.363,0.0744
APPN,Appian Corporation,123.8,undefined,-0.485,N/A,undefined, -342.23 ,-267.948, 8.99 Bil ,8588001280,$-8.9,$215.9,3.588405797101449,34.5,0.22870001
APPS,"Digital Turbine, Inc.",72.61,37.080000000000005,0.412,50.00,0.5106734609557912, 126.71 ,130.836, 6.60 Bil ,6473645056,$51.8,$120.3,17.753056234718827,4.09,0.0293
APR,"Apria, Inc.",30.05,undefined,None,-71.50,undefined, 7.03 ,6.037, 1.31 Bil ,1319447936,$88,$731,1.497259591429995,20.07,0.1033
APRE,"Aprea Therapeutics, Inc.",4.54,undefined,-26.67,N/A,undefined, -0.17 ,-0.142, 8.99 Mil ,7505664,$-41.83,$15.41,1.008888888888889,4.5,0.2529
APTO,"Aptose Biosciences, Inc.",5.04,undefined,-0.675,N/A,undefined, -5.67 ,-5.874, 332.84 Mil ,326662592,$-33.98,$7.35,1.486725663716814,3.39,0.0543
APTX,Aptinyx Inc.,2.72,undefined,-1.024,N/A,undefined, -0.8 ,-0.813, 41.13 Mil ,40911780,$-42.57,$4.70,1.3333333333333335,2.04,0.0422
APVO,Aptevo Therapeutics Inc.,24.7,undefined,-5.235,N/A,undefined, -3.85 ,-3.754, 101.03 Mil ,98303720,$-29.32,$36.95,7.831325301204819,3.154,0.035099998
APWC,Asia Pacific Wire,3.25,undefined,0.051,N/A,undefined, 10 ,6.758, 91.51 Mil ,90821928,$14.8,$83.4,3.651685393258427,0.89,0.0054
APXT,Apex Technology Acquisition Cor,10.73,undefined,None,,undefined, -87.9 ,None, 484.39 Mil ,477931168,$-2.42,$17.64,1.1142263759086188,9.63,0.0674
APXTU,Apex Technology Acquisition Cor,11.92,undefined,None,,undefined,Not Found!,None, - ,530957568,$-2.42,$17.64,1.1801980198019801,10.1,None
APYX,Apyx Medical Corporation,9.89,-12.581538461538461,-0.348,15.00,-1.2721474683052032, -16.36 ,-15.54, 302.08 Mil ,298302656,$-16.65,$10.25,3.5258467023172906,2.805,0.0175
AQB,"AquaBounty Technologies, Inc.",5.65,undefined,-0.451,N/A,undefined, 2.79 ,-21.297, 328.32 Mil ,314195808,$-18.61,$10.90,3.496287128712871,1.616,0.0744
AQMS,"Aqua Metals, Inc.",2.86,-28.308461538461543,-0.423,35.00,-9.898063474986554, -8.91 ,-14.43, 193.90 Mil ,186680432,$-14.40,$4.00,7.526315789473684,0.38,0.0635
AQST,"Aquestive Therapeutics, Inc.",4.18,undefined,-1.658,N/A,undefined, -3.99 ,-4.074, 157.51 Mil ,160045392,$-45.98,$111.38,2.0693069306930694,2.02,0.1341
ARAV,"Aravive, Inc.",5.2,-526.048,-1.934,168.30,-101.16307692307691, -2.25 ,-2.158, 52.17 Mil ,50207272,$-12.17,$19.66,1.2177985948477754,4.27,0.0422
ARAY,Accuray Incorporated,5.26,-30.843076923076932,0.08,-259.10,-5.863702837086869, 13.23 ,17.392, 597.99 Mil ,591487232,$20.8,$400.4,3.130952380952381,1.68,0.0696
ARBG,Aequi Acquisition Corp.,9.75,undefined,None,,undefined,Not Found!,None, 280.31 Mil ,280324992,$,$0.06,1.0339342523860022,9.43,0.0022
ARBGU,Aequi Acquisition Corp.,9.95,undefined,None,,undefined,Not Found!,None, - ,288950016,$,$0.06,1.0215605749486651,9.74,None
ARCB,ArcBest Corporation,70.28,98.49538461538464,2.69,15.30,1.4014710389212384, 8.4 ,8.537, 1.88 Bil ,1820755072,$149,$950,4.086046511627907,17.2,0.0296
ARCC,Ares Capital Corporation - Clos,19.52,13.32923076923077,1.14,-0.90,0.6828499369482977,Not Found!,None, 16.70 Bil ,16627794944,$-557.0,"$9,020.0",1.857278782112274,10.51,0.0073
ARCE,Arco Platform Limited,28.19,1.2212307692307693,0.054,6.20,0.04332141785139302, 27.89 ,3.781, 1.44 Bil ,832677376,$-2.9,$461.7,1.1586518701191946,24.33,0.0376
ARCT,Arcturus Therapeutics Holdings ,38.86,undefined,-3.553,N/A,undefined, -7.22 ,-8.198, 508.41 Mil ,579106496,$-44.60,$79.90,2.9686783804430865,13.09,0.18200001
ARDS,Aridis Pharmaceuticals Inc.,5.75,-253.34400000000002,-2.436,59.10,-44.05982608695653, -2.64 ,-2.585, 58.25 Mil ,57043544,$-20.84,$23.80,1.2234042553191489,4.7,0.0025
ARDX,"Ardelyx, Inc.",8.19,-62.37,-1.053,30.00,-7.615384615384616, -7.76 ,-7.588, 679.96 Mil ,675025344,$-81.76,$75.45,1.6512096774193548,4.96,0.108100004
AREC,American Resources Corporation,3.11,undefined,-0.349,N/A,undefined, -45.9 ,-16.709, 186.73 Mil ,178086912,$-14.26,$58.42,4.260273972602739,0.73,0.0456
ARGX,argenx SE,294.57,148.40689230769235,-14.021,-15.38,0.5038085762558725, -66.67 ,-32.17, 12.89 Bil ,13493993472,$0.00,$457.20,2.2659230769230767,130,None
ARKO,ARKO Corp.,10.1,undefined,None,N/A,undefined, 19.68 ,18.717, 3.07 Bil ,3122494720,$,"$2,422",1.3329813910518675,7.577,None
ARKR,Ark Restaurants Corp.,19.12,undefined,-1.995,N/A,undefined, -20.21 ,-17.595, 164.78 Mil ,164915856,$-12.27,$122.31,2.2467685076380732,8.51,0.0119
ARLP,"Alliance Resource Partners, L.P",6.33,-2.6103384615384617,-1.016,-6.83,-0.4123757443188723, 6.08 ,3.583, 1.40 Bil ,1370723712,$280,"$1,094",2.4068441064638786,2.63,0.014099999
ARNA,"Arena Pharmaceuticals, Inc.",66.81,133.02,-7.39,-20.20,1.9910193084867536, -7.35 ,-7.059, 2.98 Bil ,2984428800,$-353.91,$110.25,1.491627595445412,44.79,0.062800005
AROW,Arrow Financial Corporation,34.68,62.54769230769232,2.64,6.90,1.8035666755389943,Not Found!,None, 223.42 Mil ,251080672,$37.2,"$3,354.2",1.4670050761421318,23.64,0.006
ARPO,"Aerpio Pharmaceuticals, Inc.",1.15,undefined,-0.101,N/A,undefined, -1.91 ,-1.886, 11.87 Mil ,11872842,$-5.39,$1.87,2.33739837398374,0.492,0.027999999
ARQT,"Arcutis Biotherapeutics, Inc.",30.57,-289.1118461538462,-10.269,9.80,-9.457371480335173, -8.56 ,-8.996, 1.17 Bil ,1251611520,$-113.35,$27.65,1.7458595088520843,17.51,0.0622
ARRWU,Arrowroot Acquisition Corp.,9.99,undefined,None,,undefined,Not Found!,None, - ,62437500,$,$0.00,1.0193877551020407,9.8,None
ARRY,"Array Technologies, Inc.",29.17,7.933015384615384,0.486,2.11,0.27195801798475777, 75.81 ,26.986, 4.05 Bil ,4024270592,$521.3,$736.9,1.1163413700727134,26.13,0.5951
ARTL,"Artelo Biosciences, Inc.",1.275,undefined,-0.6,N/A,undefined, -3.53 ,-17.141, 18.63 Mil ,90525256,$-4.71,$0.59,2.8270509977827047,0.451,0.1378
ARTNA,Artesian Resources Corporation,39.89,34.42307692307693,1.79,4.00,0.8629500356750295, 13.32 ,13.927, 549.66 Mil ,544849536,$-13.92,$423.79,1.2508623392913139,31.89,0.0085
ARTW,"Art's-Way Manufacturing Co., In",2.92,undefined,-0.449,N/A,undefined, -9.84 ,-5.845, 17.54 Mil ,17866736,$0.20,$9.15,1.6404494382022472,1.78,0.0050999997
ARVL,Arrival,14.8,undefined,None,,undefined,Not Found!,-60.456, 10.20 Bil ,3405532672,$,$0.00,1.5578947368421054,9.5,None
ARVN,"Arvinas, Inc.",66.26,undefined,-3.018,N/A,undefined, -21.53 ,-20.987, 2.48 Bil ,2553902336,$-96.21,$75.11,3.3668699186991873,19.68,0.055
ARWR,"Arrowhead Pharmaceuticals, Inc.",70.99,-24.475615384615384,-1.005,7.33,-0.34477553718291853, -67.53 ,-66.936, 7.15 Bil ,7083764224,$-122.69,$44.78,2.4778359511343804,28.65,0.055
ARYA,ARYA Sciences Acquisition Corp ,11.78,undefined,-0.078,N/A,undefined, -380.21 ,None, 219.39 Mil ,225015936,$0.00,$5.62,1.1709741550695825,10.06,0.031400003
ARYD,ARYA Sciences Acquisition Corp ,10.88,undefined,None,,undefined,Not Found!,None, 209.52 Mil ,35117224,$,$0.00,1.0522243713733077,10.34,0.0002
ASAX,Astrea Acquisition Corp.,9.7,undefined,None,,undefined,Not Found!,None, - ,42003752,$,$0.09,1.0157068062827224,9.55,None
ASAXU,Astrea Acquisition Corp.,9.96,undefined,None,,undefined,Not Found!,None, - ,42952500,$,$0.09,1.1191011235955057,8.9,None
ASLEW,AerSale Corporation,2.44,undefined,None,,undefined,,14.028,,62241044,Not Found!,Not Found!,1.0166666666666666,2.4,None
ASLN,ASLAN Pharmaceuticals Limited,3.01,undefined,-0.421,N/A,undefined, -1.16 ,-7.593, 221.77 Mil ,124916272,$0.00,$24.82,3.168421052631579,0.95,None
ASMB,"Assembly Biosciences, Inc.",4.37,-68.81076923076924,-1.754,17.00,-15.746171448688612, 0.53 ,0.651," -34,031,000.00 ",-39148576,$-65.18,$42.68,1.0380047505938244,4.21,0.1071
ASML,ASML Holding N.V. - New York Re,647.09,762.3467692307693,12.938,29.80,1.178115515972692, 51.11 ,48.127, 276.23 Bil ,268715278336,"$4,495","$16,304",2.3877859778597785,271,None
ASND,Ascendis Pharma A/S,131.85,-498.15,-9.963,24.00,-3.7781569965870307, -13.61 ,-19.694, 6.35 Bil ,6460168192,$-340.43,$171.63,1.1225097905670016,117.46,None
ASO,"Academy Sports and Outdoors, In",30.52,undefined,None,41.90,undefined, 8.57 ,8.184, 4.57 Bil ,4424674304,$0,"$3,272",2.5327800829875518,12.05,0.488
ASPCU,Alpha Capital Acquisition Compa,10,undefined,None,,undefined,Not Found!,None, - ,50000000,$,$0.21,1.053740779768177,9.49,None
ASPS,Altisource Portfolio Solutions ,6.54,-188.9769230769231,-4.31,20.00,-28.89555398729711, -2550.01 ,-111.242, 308.55 Mil ,308474272,$-25.1,$348.2,1.09,6,0.045300003
ASPU,Aspen Group Inc.,5.07,-28.577692307692317,-0.383,40.00,-5.63662570171446, -29.46 ,-29.64, 126.84 Mil ,128581768,$-11.46,$23.67,1.0242424242424242,4.95,0.036
ASRT,"Assertio Holdings, Inc.",0.5109,-13.915384615384617,-0.27,25.00,-27.237002574642037, -17.52 ,-9.671, 154.71 Mil ,157421856,$-65.6,$247.8,1.548181818181818,0.33,0.022
ASRV,AmeriServ Financial Inc.,4.09,undefined,0.27,N/A,undefined,Not Found!,None, 162.42 Mil ,155696608,$-2.70,"$1,175.31",1.636,2.5,0.011
ASTC,Astrotech Corporation,1.19,undefined,-0.845,N/A,undefined, -6.54 ,-0.675, 43.91 Mil ,4525604,$-6.09,$4.77,1.0084745762711864,1.18,0.0226
ASTE,"Astec Industries, Inc.",76.06,58.346153846153854,2.05,10.00,0.7671069398652887, 21.9 ,19.951, 1.61 Bil ,1566150528,$126,$205,2.2046376811594204,34.5,0.024300002
ASUR,Asure Software Inc,7.88,-53.0846153846154,-1.03,25.00,-6.7366263178445935, 64.96 ,43.089, 157.26 Mil ,153010736,$-5.34,$369.77,1.5420743639921721,5.11,0.09
ASYS,"Amtech Systems, Inc.",10.25,-40.77692307692308,-0.93,20.00,-3.9782363977485935, 353.71 ,751.017, 115.31 Mil ,109648504,$-4.09,$21.49,2.452153110047847,4.18,0.0074
ATAX,America First Multifamily Inves,5.66,undefined,0.07,N/A,undefined,Not Found!,None, 1.10 Bil ,1103617152,$15.42,$721.05,1.6079545454545454,3.52,0.0055
ATCX,"Atlas Technical Consultants, In",10.2,undefined,None,N/A,undefined, 20.26 ,15.187, 482.28 Mil ,481432640,$12.0,$358.8,2.0606060606060606,4.95,0.0069999998
