TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT
ALLK,Allakos Inc.,111.11,9.377594501718214,-3.101,-10.50,0.084399194507409, -35.03 ,-33.992, 5.45 Bil ,5286144000,$-114.55,$65.22,2.3104595550010396,48.09,0.1295
ALLT,Allot Ltd.,18.47,-40.00824742268041,-0.27,89.50,-2.166120596788328, -204.97 ,-119.696, 559.98 Mil ,564607360,$-19.8,$71.4,2.1832151300236404,8.46,0.020299999
ALLO,"Allogene Therapeutics, Inc.",35.8,-29.863298969072172,-2.079,1.00,-0.8341703622645859, -17.18 ,-16.989, 4.17 Bil ,4261064960,$-181.05,$148.21,1.7766749379652604,20.15,0.096
ALNA,"Allena Pharmaceuticals, Inc.",1.24,undefined,-1.01,N/A,undefined, -1.65 ,-1.446, 48.81 Mil ,46019800,$-28.16,$16.36,1.305263157894737,0.95,0.0279
ALNY,"Alnylam Pharmaceuticals, Inc.",141.3,-616.0903587628867,-7.464,46.09,-4.360158236113848, -21.36 ,-19.125, 15.49 Bil ,15179179008,$-685.3,"$2,390.8",1.3632416787264834,103.65,0.040799998
ALOT,"AstroNova, Inc.",16.1,undefined,0.18,N/A,undefined, 14.25 ,14.613, 119.88 Mil ,122983928,$13.0,$40.8,2.9759704251386325,5.41,0.0043
ALPN,"Alpine Immune Sciences, Inc.",12.47,undefined,-1.342,N/A,undefined, -8.37 ,-7.626, 222.47 Mil ,214827264,$29.28,$81.93,4.833333333333333,2.58,0.0525
ALRM,"Alarm.com Holdings, Inc.",95.23,65.93195876288661,1.53,20.00,0.6923444162856937, 41.11 ,50.457, 4.57 Bil ,4637051904,$81.6,$263.9,2.35251976284585,40.48,0.096
ALRN,"Aileron Therapeutics, Inc.",1.19,-9.728687285223367,-0.607,2.10,-8.175367466574258, -4.93 ,-4.62, 97.54 Mil ,93932560,$-20.48,$4.18,3.7777777777777777,0.315,0.0217
ALRS,Alerus Financial Corporation,29.69,undefined,2.52,N/A,undefined,Not Found!,None, 401.28 Mil ,537018176,$-26.1,"$2,683.6",1.9456094364351246,15.26,0.0111
ALSK,Alaska Communications Systems G,3.29,1.2368384879725085,-0.02,-49.40,0.3759387501436196, 7.38 ,6.44, 413.51 Mil ,411886720,$8.3,$403.5,1.8800000000000001,1.75,0.0359
ALT,"Altimmune, Inc.",13.84,undefined,-1.913,N/A,undefined, -5.64 ,-7.786, 305.64 Mil ,297713664,$-34.78,$19.24,4.805555555555555,2.88,0.1504
ALTA,Altabancorp,43.01,57.131958762886605,2.29,8.00,1.3283412872096398,Not Found!,None, 643.54 Mil ,638054592,$49.1,"$2,995.1",2.755285073670724,15.61,0.0163
ALTM,Altus Midstream Company,58.56,10.958268041237112,0.282,17.20,0.18712889414680858, 16.69 ,25.298, 1.56 Bil ,2003710720,$134.3,"$2,046.1",6.229787234042553,9.4,0.056700002
ALTO,"Alto Ingredients, Inc.",5.565,undefined,None,20.00,undefined, 15.66 ,9.145, 484.22 Mil ,467752704,$65.2,$180.6,22.26,0.25,0.1899
ALTR,Altair Engineering Inc.,67.61,-12.685623367697593,-0.143,50.17,-0.1876293945821268, 136.99 ,146.472, 5.11 Bil ,5056056320,$24.7,$450.5,2.656581532416503,25.45,0.12149999
ALTU,Altitude Acquisition Corp.,9.88,undefined,None,,undefined,Not Found!,None, 372.00 Mil ,370555040,$,$0.28,1.0270270270270272,9.62,None
ALTUU,Altitude Acquisition Corp.,10.4,undefined,None,,undefined,Not Found!,None, - ,396430048,$,$0.28,1.0206084396467126,10.19,None
ALVR,"AlloVir, Inc.",22.84,undefined,None,N/A,undefined, -16.14 ,-14.901, 1.15 Bil ,1061502208,$-60.81,$17.76,1.2584022038567495,18.15,0.1882
ALXO,ALX Oncology Holdings Inc.,66.3,undefined,None,N/A,undefined, -52.76 ,-51.223, 2.35 Bil ,2226214144,$-38.32,$6.21,2.3670117815066045,28.01,0.09810001
ALXN,"Alexion Pharmaceuticals, Inc.",167.06,71.06771134020619,2.72,8.78,0.4254023185694133, 36.44 ,11.486, 36.57 Bil ,36637044736,"$2,896","$6,452",1.7772340425531916,94,0.0423
ALYA,Alithya Group inc.,2.24,-24.091134020618558,-0.678,15.00,-10.754970544918997, -9.51 ,-55.193, 242.32 Mil ,192622464,$-2.5,$102.3,1.5448275862068968,1.45,0.0046
AMAL,Amalgamated Financial Corp.,16.35,undefined,1.572,N/A,undefined,Not Found!,None, 524.77 Mil ,-96391400,$64.2,"$5,442.8",1.9770253929866992,8.27,0.0135
AMAT,"Applied Materials, Inc.",136.78,189.21108316151205,4.181,21.43,1.3833241933141691, 24.63 ,23.736, 123.59 Bil ,124592652288,"$3,797","$11,832",2.9593249675465167,46.22,0.0117999995
AMBA,"Ambarella, Inc.",102.7,-48.381008934707914,-1.724,10.06,-0.47109064201273526, -67.58 ,-59.112, 3.33 Bil ,3292472576,$25.9,$98.3,2.350652323186084,43.69,0.0465
AMCX,AMC Networks Inc.,53,-25.95848797250859,4.64,-12.20,-0.48978279193412433, 2.79 ,5.815, 4.40 Bil ,4726852096,$702,"$4,603",2.6460309535696456,20.03,0.3575
AMD,"Advanced Micro Devices, Inc.",85.21,108.63590927835052,2.064,26.31,1.2749197192624169, 59.84 ,60.378, 100.29 Bil ,101495169024,$777,"$3,125",1.8254070265638387,46.68,0.0684
AMED,Amedisys Inc,285.015,195.13863917525777,5.52,14.88,0.6846609447757408, 33.09 ,39.486, 9.59 Bil ,9589078016,$284,$756,1.7229778745012696,165.42,0.0164
AMEH,"Apollo Medical Holdings, Inc.",28.39,undefined,1.01,N/A,undefined, 6.68 ,13.288, 1.38 Bil ,1313534848,$45.0,$372.3,2.175478927203065,13.05,0.0191
AMGN,Amgen Inc.,255.13,286.82723024054985,12.31,6.91,1.1242395258909177, 12.19 ,13.326, 158.64 Bil ,170152509440,"$9,889","$53,539",1.2305503303911638,207.33,0.0191
AMHC,Amplitude Healthcare Acquisitio,9.95,undefined,None,,undefined, -158.94 ,None, 123.49 Mil ,123604888,$-0.64,$3.68,1.0473684210526315,9.5,0.00090000004
AMHCU,Amplitude Healthcare Acquisitio,10.19,undefined,None,,undefined,Not Found!,None, - ,126604888,$-0.64,$3.68,1.0968783638320776,9.29,None
AMKR,"Amkor Technology, Inc.",21.06,136.74081099656357,1.628,47.05,6.4929160017361625, 5.78 ,5.2, 5.55 Bil ,5502978048,$243,"$2,591",2.4747356051703875,8.51,0.0383
AMNB,"American National Bankshares, I",34.03,56.512027491408936,2.99,4.00,1.6606531734178354,Not Found!,None, 34.28 Mil ,30517560,$21.0,"$2,712.1",1.836481381543443,18.53,0.0099
AMOT,"Allied Motion Technologies, Inc",54.29,83.2446735395189,1.43,30.00,1.5333334599285118, 17 ,16.451, 654.08 Mil ,649028032,$15.5,$206.1,2.2508291873963513,24.12,0.016
AMPH,"Amphastar Pharmaceuticals, Inc.",17.16,1.5195876288659793,0.03,25.00,0.08855405762622257, 27.73 ,21.99, 837.40 Mil ,822017216,$23.4,$182.5,1.161814488828707,14.77,0.0656
AMRB,American River Bankshares,19.98,50.24316151202749,1.414,15.00,2.5146727483497244,Not Found!,None, 97.47 Mil ,39366136,$6.42,$775.90,2.280821917808219,8.76,0.0016
AMRK,"A-Mark Precious Metals, Inc.",37.59,undefined,8.33,N/A,undefined, 6.55 ,13.863, 643.46 Mil ,947027392,$-205,$889,3.0023961661341856,12.52,0.0313
AMRN,Amarin Corporation plc,5.2,-3.5835051546391754,-0.05,38.90,-0.6891356066613799, -123.01 ,-88.358, 1.55 Bil ,1556599424,$-22.0,$338.5,1.5476190476190477,3.36,None
AMRS,"Amyris, Inc.",15.18,-109.44054982817869,-1.88,30.00,-7.2095223865730365, -17.66 ,-37.379, 4.67 Bil ,4263118592,$-188.5,$389.9,8.074468085106384,1.88,0.1454
AMSC,American Superconductor Corpora,17.68,-46.853951890034374,-0.925,25.00,-2.6501104010200436, -28.57 ,-26.305, 408.17 Mil ,413405120,$-6.87,$52.13,3.4734774066797645,5.09,0.0429
AMSF,"AMERISAFE, Inc.",61.9,125.03711340206185,4.47,10.00,2.0199856769315323,Not Found!,10.091, 1.14 Bil ,1089122816,$62.5,"$1,032.0",1.1484230055658626,53.9,0.0135
AMST,Amesite Inc.,2.94,undefined,None,N/A,undefined, -10.71 ,-7.928, 45.66 Mil ,46687384,$-4.19,$0.97,1.0352112676056338,2.84,0.0056
AMSWA,"American Software, Inc.",20.32,6.334639175257734,0.171,16.00,0.31174405390047905, 56.24 ,99.385, 577.70 Mil ,565601024,$25.2,$47.1,1.5335849056603774,13.25,0.0248
AMTB,Amerant Bancorp Inc.,17.92,undefined,-0.041,N/A,undefined,Not Found!,None, 1.62 Bil ,1641620992,$51.7,"$6,987.5",1.988901220865705,9.01,0.0112
AMTBB,Amerant Bancorp Inc.,15.54,undefined,-0.041,,undefined,Not Found!,None, 1.62 Bil ,1551103616,$51.7,"$6,987.5",2.2719298245614032,6.84,0.0055
AMTI,Applied Molecular Transport Inc,52.77,undefined,None,38.70,undefined,,-26.695,,1730906880,$-64.21,$8.51,3.095922557934878,17.045,0.1285
AMTX,"Aemetis, Inc",18.05,undefined,-1.745,N/A,undefined, -144.17 ,-673.686, 731.90 Mil ,759918144,$-16.9,$309.9,34.056603773584904,0.53,0.0777
AMWD,American Woodmark Corporation,104.22,101.06618556701031,4.051,8.00,0.9697388751392276, 10.28 ,10.822, 2.28 Bil ,2326041600,$141,$893,2.5752409191994072,40.47,0.02
AMYT,Amryt Pharma plc,13.42,undefined,None,N/A,undefined, -17.42 ,-34.051, 576.44 Mil ,556500096,$24.4,$470.4,1.3339960238568587,10.06,None
AMZN,"Amazon.com, Inc.",3417.43,2964.438914089347,41.83,38.37,0.8674468574599471, 34.14 ,36.09, 1.74 Til ,1737730293760,"$25,925","$227,791",1.7107507934441986,1997.62,0.013300001
ANAB,"AnaptysBio, Inc.",23.9,undefined,-0.73,N/A,undefined, -14.92 ,-11.181, 289.23 Mil ,260746080,$-14.73,$19.82,1.7169540229885056,13.92,0.241
ANDA,Andina Acquisition Corp. III,10.17,undefined,-0.173,,undefined, -39.27 ,None, 44.77 Mil ,36922348,$-0.25,$0.88,1.017,10,0.0716
ANAT,"American National Group, Inc.",113.72,undefined,17.38,N/A,undefined,Not Found!,3.539, 3.11 Bil ,2106540160,$293,"$23,002",1.7694103002956278,64.27,0.0128999995
ANDAU,Andina Acquisition Corp. III,12.17,undefined,-0.173,,undefined,Not Found!,None, - ,49040360,$-0.25,$0.88,1.485958485958486,8.19,None
ANGI,Angi Inc.,16.39,-1.1949099656357387,-0.013,52.29,-0.07290481791554232, 89.47 ,91.993, 8.09 Bil ,8201669120,$136,"$1,085",3.7678160919540233,4.35,0.15529999
ANGN,Angion Biomedica Corp.,14.68,undefined,None,N/A,undefined, -8.18 ,-8.768, 445.90 Mil ,483267328,$-22.93,$137.80,1.1685107060415505,12.563,0.0216
ANGO,"AngioDynamics, Inc.",24.82,-157.2319587628866,-4.425,15.00,-6.3348895553137226, -6.27 ,199.829, 906.46 Mil ,932403456,$9.7,$127.3,3.083229813664596,8.05,0.0367
ANDE,"The Andersons, Inc.",29.06,5.738144329896908,0.23,8.00,0.1974585110081524, 11.95 ,12.953, 2.57 Bil ,2596379648,$-179,"$3,111",2.6298642533936647,11.05,0.021
ANIK,Anika Therapeutics Inc.,40.48,-47.27353951890034,-1.69,10.00,-1.16782459285821, -508.55 ,34.053, 510.59 Mil ,504564928,$11.4,$93.2,1.4698620188816267,27.54,0.1396
ANIP,"ANI Pharmaceuticals, Inc.",32.48,-30.496838487972507,-1.885,2.20,-0.9389420716740304, 20.87 ,14.6, 586.74 Mil ,582069888,$-53.1,$265.5,1.3791932059447982,23.55,0.0654
ANIX,"Anixa Biosciences, Inc.",4.76,undefined,-0.413,N/A,undefined, -14.65 ,-12.23, 139.24 Mil ,112655144,$-5.43,$1.53,2.8848484848484848,1.65,0.0185
ANNX,"Annexon, Inc.",20.51,undefined,None,38.60,undefined, -6.6 ,-6.869, 413.60 Mil ,431406752,$-53.09,$11.67,1.3378995433789955,15.33,0.0354
ANPC,"AnPac Bio-Medical Science Co., ",5.2,undefined,None,N/A,undefined, -8.62 ,-0.469, 61.66 Mil ,53385808,$-5.28,$4.22,1.650793650793651,3.15,None
ANSS,"ANSYS, Inc.",373.51,123.99381443298968,4.97,8.00,0.3319691960937851, 53.5 ,55.273, 32.72 Bil ,32432148480,$512,"$1,843",1.5947653814952392,234.21,0.0138
ANTE,AirNet Technology Inc.,2.79,-109.15402061855671,-2.533,20.00,-39.123304881203126, -0.59 ,0.009, 19.50 Mil ,-252526,$-17.72,$120.36,4.428571428571429,0.63,None
ANY,Sphere 3D Corp.,2.16,-42.31711340206186,-0.982,20.00,-19.591256204658265, -9.74 ,-6.543, 39.73 Mil ,30804122,$-2.58,$6.82,3.9272727272727272,0.55,0.047399998
ANZUU,Anzu Special Acquisition Corp I,9.99,undefined,None,,undefined,Not Found!,None, - ,None,$,$0.00,1.0341614906832297,9.66,None
AOSL,Alpha and Omega Semiconductor L,32.22,23.86659793814433,0.619,17.00,0.7407386076394888, 15.82 ,15.886, 996.93 Mil ,1002337536,$45.8,$378.5,4.602857142857142,7,0.0254
AOUT,"American Outdoor Brands, Inc.",27.2,undefined,None,N/A,undefined, 8.95 ,9.365, 354.67 Mil ,362800512,$22.8,$63.7,2.2225853897695704,12.238,0.014400001
APA,APA Corporation,19.03,301.392439862543,-12.86,-24.00,15.837753014321752, -6.55 ,9.189, 17.36 Bil ,17854081024,$86,"$13,391",2.992138364779874,6.36,0.0335
APDN,"Applied DNA Sciences, Inc.",6.87,undefined,-3.236,N/A,undefined, -3.77 ,-3.808, 48.76 Mil ,47939168,$-12.90,$3.96,1.9030470914127424,3.61,0.0537
APEI,"American Public Education, Inc.",31.31,44.41580756013745,1.25,15.00,1.4185821641691936, 9.55 ,9.485, 368.74 Mil ,366027200,$39.9,$64.1,1.442192538000921,21.71,0.0254
APEN,"Apollo Endosurgery, Inc.",5.7,undefined,-0.994,N/A,undefined, -12.43 ,-14.265, 167.69 Mil ,172092928,$-21.44,$70.69,4.5600000000000005,1.25,0.003
APHA,Aphria Inc.,14.67,undefined,-1.623,,undefined, -14.01 ,593.86, 5.63 Bil ,5367310848,$-110.1,$975.9,5.2769784172661875,2.78,None
API,"Agora, Inc.",55.36,undefined,None,26.70,undefined, -7775.86 ,-7876.553, 5.68 Bil ,5779161088,$-6.3,$36.4,1.6476190476190475,33.6,None
APLS,"Apellis Pharmaceuticals, Inc.",45.45,-78.39015807560138,-4.588,2.80,-1.7247559532585561, -10.05 ,-14.797, 3.14 Bil ,3153144320,$-165.9,$756.0,1.792192429022082,25.36,0.1497
APM,Aptorum Group Limited,2.74,undefined,0.2,N/A,undefined, 9.04 ,-3.274, 58.77 Mil ,60350784,$-16.09,$6.08,2.3620689655172415,1.16,0.0222
APLT,"Applied Therapeutics, Inc.",18.03,undefined,-4.278,N/A,undefined, -4.17 ,None, 392.13 Mil ,374932448,$-78.21,$22.57,1.3276877761413846,13.58,0.086899996
APOP,Cellect Biotechnology Ltd.,2.5,undefined,-0.854,N/A,undefined, -20.52 ,None, 5.13 Mil ,9773728,$-4.76,$1.41,1.5151515151515151,1.65,None
APOG,"Apogee Enterprises, Inc.",35.82,20.96426116838488,0.59,15.00,0.5852669226238102, 13.77 ,7.583, 1.09 Bil ,1102910720,$116,$522,2.264222503160556,15.82,0.051799998
APPF,"AppFolio, Inc.",148.65,224.898969072165,4.44,25.00,1.5129429470041371, 124.39 ,217.068, 5.01 Bil ,4986700800,$3.2,$103.6,1.6270262578943337,91.363,0.0683
APPN,Appian Corporation,135.35,undefined,-0.485,N/A,undefined, -358.34 ,-293.424, 9.41 Bil ,9404540928,$-8.9,$215.9,3.9231884057971014,34.5,0.2347
APPS,"Digital Turbine, Inc.",75.15,36.44288659793815,0.412,50.00,0.4849352840710332, 125.8 ,135.426, 6.55 Bil ,6700755456,$51.8,$120.3,18.374083129584353,4.09,0.032
APR,"Apria, Inc.",29.95,undefined,None,-71.50,undefined, 7.14 ,6.021, 1.33 Bil ,1315926912,$88,$731,1.4922770303936224,20.07,0.0802
APRE,"Aprea Therapeutics, Inc.",4.69,undefined,-26.67,N/A,undefined, -0.25 ,-0.202, 13.01 Mil ,10683689,$-41.83,$15.41,1.0195652173913046,4.6,0.282
APTO,"Aptose Biosciences, Inc.",5.16,undefined,-0.675,N/A,undefined, -6.11 ,-6.065, 358.96 Mil ,337328832,$-33.98,$7.35,1.5221238938053097,3.39,0.0417
APTX,Aptinyx Inc.,2.88,undefined,-1.024,N/A,undefined, -1.16 ,-1.025, 59.21 Mil ,51614120,$-42.57,$4.70,1.4117647058823528,2.04,0.0425
APWC,Asia Pacific Wire,3.32,undefined,0.051,N/A,undefined, 10.2 ,6.83, 93.17 Mil ,91789304,$14.8,$83.4,3.730337078651685,0.89,0.0093
APVO,Aptevo Therapeutics Inc.,27.49,undefined,-5.235,N/A,undefined, -4.43 ,-4.228, 115.45 Mil ,110717608,$-29.32,$36.95,8.71591629676601,3.154,0.031600002
APXT,Apex Technology Acquisition Cor,11.1,undefined,None,,undefined, -89.47 ,None, 493.08 Mil ,494418368,$-2.42,$17.64,1.1526479750778815,9.63,0.0714
APXTU,Apex Technology Acquisition Cor,12.5,undefined,None,,undefined,Not Found!,None, - ,536304768,$-2.42,$17.64,1.2376237623762376,10.1,None
APYX,Apyx Medical Corporation,10.08,-12.365360824742266,-0.348,15.00,-1.2267223040418915, -16.21 ,-15.88, 299.33 Mil ,304823072,$-16.65,$10.25,3.5935828877005345,2.805,0.0162
AQB,"AquaBounty Technologies, Inc.",5.81,undefined,-0.451,N/A,undefined, 2.82 ,-22.066, 343.73 Mil ,325546048,$-18.61,$10.90,3.59529702970297,1.616,0.082100004
AQMS,"Aqua Metals, Inc.",3.06,-27.822061855670107,-0.423,35.00,-9.092177077016375, -9.26 ,-15.468, 201.35 Mil ,200108368,$-14.40,$4.00,8.052631578947368,0.38,0.0687
AQST,"Aquestive Therapeutics, Inc.",4.18,undefined,-1.658,N/A,undefined, -4.03 ,-4.074, 158.96 Mil ,160045392,$-45.98,$111.38,2.0693069306930694,2.02,0.1236
ARAV,"Aravive, Inc.",5.99,-517.0093745704468,-1.934,168.30,-86.31208256601782, -2.72 ,-2.825, 63.18 Mil ,65738560,$-12.17,$19.66,1.402810304449649,4.27,0.0539
ARAY,Accuray Incorporated,5.32,-30.313127147766327,0.08,-259.10,-5.697956230783144, 12.33 ,17.556, 558.04 Mil ,597061184,$20.8,$400.4,3.166666666666667,1.68,0.0645
ARBG,Aequi Acquisition Corp.,9.79,undefined,None,,undefined,Not Found!,None, 280.31 Mil ,281475008,$,$0.06,1.0381760339342523,9.43,0.0002
ARBGU,Aequi Acquisition Corp.,10.05,undefined,None,,undefined,Not Found!,None, - ,288950016,$,$0.06,1.0318275154004106,9.74,None
ARCB,ArcBest Corporation,72.41,96.80302405498283,2.69,15.30,1.336873692238404, 8.42 ,8.791, 1.87 Bil ,1874852224,$149,$950,4.209883720930232,17.2,0.031400003
ARCC,Ares Capital Corporation - Clos,19.6,13.10020618556701,1.14,-0.90,0.6683778666105618,Not Found!,None, 16.77 Bil ,16661623808,$-557.0,"$9,020.0",1.8648905803996196,10.51,0.0092
ARCE,Arco Platform Limited,27.37,1.2224742268041238,0.055,6.20,0.04466475070530229, 27.29 ,3.567, 1.41 Bil ,785455616,$-2.9,$461.7,1.1249486230990549,24.33,0.038900003
ARCT,Arcturus Therapeutics Holdings ,38.56,undefined,-3.553,N/A,undefined, -8.01 ,-8.086, 563.86 Mil ,571222400,$-44.60,$79.90,2.945760122230711,13.09,0.19639999
ARDS,Aridis Pharmaceuticals Inc.,6.06,-248.99101030927835,-2.436,59.10,-41.08762546357729, -2.96 ,-2.809, 65.05 Mil ,61983832,$-20.84,$23.80,1.2893617021276595,4.7,0.0019
AREC,American Resources Corporation,3.2,undefined,-0.349,N/A,undefined, -47.66 ,-17.138, 193.84 Mil ,182659280,$-14.26,$58.42,4.383561643835617,0.73,0.0239
ARDX,"Ardelyx, Inc.",8.56,-61.29835051546391,-1.053,30.00,-7.161022256479428, -8.64 ,-7.999, 752.98 Mil ,711537088,$-81.76,$75.45,1.7258064516129032,4.96,0.122200005
ARGX,argenx SE,288.45,148.28136082474228,-14.07,-15.47,0.5140626133636411, -66.1 ,-31.421, 12.57 Bil ,13180003328,$0.00,$457.20,2.2188461538461537,130,None
ARKO,ARKO Corp.,10.05,undefined,None,N/A,undefined, 19.89 ,18.679, 3.10 Bil ,3116273408,$,"$2,422",1.3263824732743832,7.577,None
ARKR,Ark Restaurants Corp.,19.09,undefined,-1.995,N/A,undefined, -21.13 ,-17.617, 172.14 Mil ,165127184,$-12.27,$122.31,2.2432432432432434,8.51,0.0113
ARLP,"Alliance Resource Partners, L.P",6.03,0.800452233676976,0.317,-6.83,0.13274498070928292, 5.58 ,3.427, 1.29 Bil ,1301694208,$274,"$1,051",2.29277566539924,2.63,0.0145000005
ARNA,"Arena Pharmaceuticals, Inc.",67.86,130.73443298969073,-7.39,-20.20,1.9265315795710394, -7.58 ,-7.209, 3.08 Bil ,3047780096,$-353.91,$110.25,1.5150703281982585,44.79,0.061
AROW,Arrow Financial Corporation,34.43,68.94754639175257,2.961,6.90,2.0025427357465166,Not Found!,None, 242.22 Mil ,159930048,$37.2,"$3,354.2",1.4564297800338408,23.64,0.0050999997
ARPO,"Aerpio Pharmaceuticals, Inc.",1.17,undefined,-0.101,N/A,undefined, -2.18 ,-2.036, 13.29 Mil ,12819108,$-5.39,$1.87,2.3780487804878048,0.492,0.0355
ARQT,"Arcutis Biotherapeutics, Inc.",30.33,-284.14428865979386,-10.269,9.80,-9.368423628743615, -8.99 ,-8.91, 1.23 Bil ,1239591296,$-113.35,$27.65,1.7321530553969158,17.51,0.0664
ARRWU,Arrowroot Acquisition Corp.,10,undefined,None,,undefined,Not Found!,None, - ,62500000,$,$0.00,1.0204081632653061,9.8,None
ARRY,"Array Technologies, Inc.",30.63,7.796709278350514,0.486,2.11,0.25454486706988294, 75.51 ,28.229, 4.03 Bil ,4209682432,$521.3,$736.9,1.1722158438576349,26.13,0.4907
ARTL,"Artelo Biosciences, Inc.",1.36,undefined,-0.6,N/A,undefined, -3.97 ,-17.514, 20.94 Mil ,92491568,$-4.71,$0.59,3.015521064301552,0.451,0.081
ARTNA,Artesian Resources Corporation,39.44,33.83161512027491,1.79,4.00,0.857799572015084, 13.11 ,13.819, 540.78 Mil ,540636992,$-13.92,$423.79,1.2367513327061774,31.89,0.0076
ARVL,Arrival,18.6,undefined,None,,undefined,Not Found!,-75.989, 11.72 Bil ,4280546048,$,$0.00,1.9578947368421054,9.5,None
ARTW,"Art's-Way Manufacturing Co., In",3.32,undefined,-0.449,N/A,undefined, -10.9 ,-6.406, 19.44 Mil ,19581828,$0.20,$9.15,1.8651685393258426,1.78,0.0038
ARVN,"Arvinas, Inc.",67.85,undefined,-3.018,N/A,undefined, -23.55 ,-21.625, 2.71 Bil ,2631612160,$-96.21,$75.11,3.447662601626016,19.68,0.056399997
ARWR,"Arrowhead Pharmaceuticals, Inc.",74.52,-24.055072164948452,-1.005,7.33,-0.3228002169209401, -71.81 ,-70.398, 7.60 Bil ,7450151424,$-122.69,$44.78,2.601047120418848,28.65,0.0541
ARYA,ARYA Sciences Acquisition Corp ,11.69,undefined,-0.078,N/A,undefined, -378.89 ,None, 218.62 Mil ,223289152,$0.00,$5.62,1.162027833001988,10.06,0.0277
ASAX,Astrea Acquisition Corp.,9.74,undefined,None,,undefined,Not Found!,None, - ,42003752,$,$0.09,1.0198952879581151,9.55,None
ARYD,ARYA Sciences Acquisition Corp ,11.02,undefined,None,,undefined,Not Found!,None, 211.44 Mil ,35815000,$,$0.00,1.0657640232108316,10.34,0.0004
ASAXU,Astrea Acquisition Corp.,9.97,undefined,None,,undefined,Not Found!,None, - ,42995624,$,$0.09,1.1202247191011236,8.9,None
ASLEW,AerSale Corporation,2.51,undefined,None,,undefined,,14.954,,66345664,Not Found!,Not Found!,1.0502092050209204,2.39,None
ASLN,ASLAN Pharmaceuticals Limited,3.38,undefined,-0.421,N/A,undefined, -1.12 ,-8.933, 238.98 Mil ,146972000,$0.00,$24.82,3.557894736842105,0.95,None
ASMB,"Assembly Biosciences, Inc.",4.31,-67.62845360824743,-1.754,17.00,-15.691056521635135, 0.47 ,0.69," -30,825,000.00 ",-41443344,$-65.18,$42.68,1.02375296912114,4.21,0.102
ASML,ASML Holding N.V. - New York Re,672.81,751.9119175257732,12.984,29.80,1.1175694735895323, 40.15 ,50.04, 277.10 Bil ,279396777984,"$-2,183","$16,178",2.4826937269372693,271,None
ASND,Ascendis Pharma A/S,136.31,-491.31065292096224,-9.998,24.00,-3.6043625040052985, -14.32 ,-20.425, 6.68 Bil ,6699895296,$-340.43,$171.63,1.1604801634599013,117.46,None
ASO,"Academy Sports and Outdoors, In",31.43,undefined,None,41.90,undefined, 8.52 ,8.337, 4.54 Bil ,4507753984,$0,"$3,272",2.6082987551867216,12.05,0.26450002
ASPCU,Alpha Capital Acquisition Compa,10.02,undefined,None,,undefined,Not Found!,None, - ,50100000,$,$0.21,1.0558482613277134,9.49,None
ASPS,Altisource Portfolio Solutions ,6.35,-185.7298969072165,-4.31,20.00,-29.248802662553782, -2582.63 ,-110.163, 312.50 Mil ,305482432,$-25.1,$348.2,1.0583333333333333,6,0.051799998
ASRT,"Assertio Holdings, Inc.",0.5464,-13.676288659793814,-0.27,25.00,-25.029810870779308, -18.26 ,-10.05, 161.28 Mil ,163578864,$-65.6,$247.8,1.6557575757575758,0.33,0.0216
ASPU,Aspen Group Inc.,5.21,-28.086666666666673,-0.383,40.00,-5.390914907229687, -29.89 ,-30.445, 128.58 Mil ,132074824,$-11.46,$23.67,1.042,5,0.0425
ASRV,AmeriServ Financial Inc.,4.27,undefined,0.309,N/A,undefined,Not Found!,None, 163.61 Mil ,135232256,$-2.70,"$1,175.31",1.7079999999999997,2.5,0.0114
ASTC,Astrotech Corporation,1.26,undefined,-0.845,N/A,undefined, -6.7 ,-0.882, 44.90 Mil ,5906816,$-6.09,$4.77,1.0161290322580645,1.24,0.0238
ASTE,"Astec Industries, Inc.",79.2,57.34364261168385,2.05,10.00,0.7240358915616647, 21.83 ,20.855, 1.60 Bil ,1637155584,$126,$205,2.2956521739130435,34.5,0.0272
ASUR,Asure Software Inc,8.14,-52.1725085910653,-1.03,25.00,-6.409399089811462, 65.5 ,44.482, 158.59 Mil ,157955152,$-5.34,$369.77,1.5929549902152642,5.11,0.092700005
