TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
BCAB,"BioAtla, Inc.",37.91,undefined,None,N/A,undefined,None,22.03 , 1.07 Bil ,1100106752,$,None,221199008,-1054988000,$34.96,682000,1.396316758747698,1.3793738489871088,37.45,27.15,0.1089, -31.94 ,-23.564
BCAC,Brookline Capital Acquisition C,9.91,undefined,None,,undefined,521.0526,N/A , 73.86 Mil ,73472456,$,None,352132,-73249412,$0.00,0,1.0878155872667399,1.0867178924259058,9.9,9.11,None,Not Found!,None
BCACU,Brookline Capital Acquisition C,10.28,undefined,None,,undefined,546.04736,N/A , - ,75182384,$,None,352132,-24644322,$0.00,0,1.0532786885245902,1.0430327868852458,10.18,9.76,None,Not Found!,None
BCACW,,0.63,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,None,,$0.00,0,,,0.62,0.62,,Not Found!,
BCBP,"BCB Bancorp, Inc. (NJ)",14.65,45.888844621513954,1.415,10.00,3.1323443427654576,1.0916473,, 97.74 Mil ,137403936,$156.7,None,328992000,80390720,"$2,636.7",179851008,1.8952134540750323,1.870633893919793,14.46,7.73,0.004,Not Found!,None
BCDA,"BioCardia, Inc.",3.05,undefined,-1.066,N/A,undefined,2.7239819,-3.04 , 32.56 Mil ,35222192,$-11.85,-5945375,21502000,-29044628,$4.55,468000,1.5968586387434556,1.5654973821989528,2.9901,1.91,0.025999999, -2.46 ,-2.546
BCDAW,,,,Key Error,,,,N/A , - ,,$-11.85,,,,$4.55,,,,,,, -2.46 ,
BCEL,"Atreca, Inc.",6.15,undefined,-6.355,N/A,undefined,0.8360611,N/A , 44.59 Mil ,34657156,$-92.79,-74203504,182311008,-43847984,$42.24,29000,1.2812500000000002,1.2520833333333334,6.01,4.8,0.20639999, -0.46 ,-0.357
BCLI,Brainstorm Cell Therapeutics In,3.33,undefined,-0.958,N/A,undefined,3.2898695,N/A , 90.55 Mil ,103628560,$-29.18,-18232250,34612000,-84513008,$12.06,6041000,1.1404109589041096,1.1164383561643836,3.26,2.92,0.033, -3.15 ,-3.6
BCOR,"Blucora, Inc.",16.03,0.32956175298804785,0.008,15.00,0.020559061321774662,2.1979256,0.21 , 1.12 Bil ,1239801728,$73.4,33269250,191803008,-567363008,$774.4,593520000,1.9151732377538833,1.873357228195938,15.68,8.37,0.0231, 12.13 ,15.195
BCML,BayCom Corp,17.64,42.77553784860558,1.319,10.00,2.4249171115989556,0.7767911,, 241.09 Mil ,-208197552,$14.66,None,474419008,277856848,"$2,081.92",84268000,1.8241985522233712,1.8304033092037229,17.7,9.67,0.008,Not Found!,None
BCOV,Brightcove Inc.,12.22,7.209163346613547,0.175,15.00,0.5899479007048729,5.572869,2.69 , 465.28 Mil ,433441120,$15.9,16004000,40387000,-450255624,$102.0,6934000,1.2650103519668738,1.2577639751552796,12.15,9.66,0.026500002, 25.05 ,28.842
BCOW,"1895 Bancorp of Wisconsin, Inc.",10.86,undefined,0.33,,undefined,0.8526472,, 55.79 Mil ,-13549016,$1.19,None,147375008,94474200,$457.12,63689000,1.7557445666495834,1.7557445666495834,10.86,6.18541,0.0033000002,Not Found!,None
BCPC,Balchem Corporation,139.13,154.394422310757,2.71,24.00,1.1097133782128727,5.3008366,10.86 , 4.55 Bil ,4379196928,$125.4,110778496,79902000,-4466153168,$304.0,136984992,1.5024838012958963,1.4981641468682505,138.73,92.6,0.0174, 26.81 ,25.565
BCTX,BriaCell Therapeutics Corp.,7.73,undefined,None,,undefined,None,N/A , 118.10 Mil ,40280428,$-5.96,-413149,7314,-108201550,$7.10,494139,2.7508896797153026,2.5266903914590744,7.1,2.81,None, 65.44 ,-19.373
BCRX,"BioCryst Pharmaceuticals, Inc.",15.25,-141.38304382470122,-1.211,58.10,-9.271019267193523,None,-2.65 , 2.66 Bil ,2652460544,$-170.56,-112372128,218428000,-2482551200,$383.36,298739008,4.621212121212121,4.503030303030303,14.86,3.3,0.1153, -14.95 ,-14.693
BCTXW,,,,Key Error,,,,N/A , - ,,$-5.96,,,,$7.10,,,,,,, 65.44 ,
BCYC,Bicycle Therapeutics plc,41.51,undefined,-4.988,N/A,undefined,7.5117373,6.33 , 893.36 Mil ,564540480,$-54.05,-27101250,198738000,-773206000,$84.00,33202000,2.595997498436523,2.5015634771732334,40,15.99,None, -14.38 ,-9.455
BCYP,Big Cypress Acquisition Corp.,10.03,undefined,None,,undefined,29.664793,94.79 , 77.12 Mil ,146324336,$-2.31,None,858055,-147458905,$0.35,0,1.0340206185567011,1.031958762886598,10.01,9.7,0.001,Not Found!,None
BCYPU,,10.34,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,858055,,$0.06,0,,,10.27,9.88,,Not Found!,
BCYPW,,,,Key Error,,,,N/A , - ,,$,,,,$0.31,,,,,,,Not Found!,
BDSI,BioDelivery Sciences Internatio,4.08,14.094023904382471,0.24,25.00,3.4544176236231547,3.9338236,1.88 , 380.77 Mil ,314092064,$39.9,23863124,116436000,-305373024,$136.4,78692000,1.3421052631578947,1.3453947368421053,4.09,3.04,0.041100003, 7.62 ,6.676
BDSX,"Biodesix, Inc.",9.61,undefined,None,N/A,undefined,None,-1.32 , 235.90 Mil ,212974800,$-25.49,-13526500,56349000,-203128248,$76.03,33061000,1.4739263803680982,1.4620858895705522,9.5328,6.52,0.0399, -9.77 ,-10.873
BDTX,"Black Diamond Therapeutics, Inc",10.04,undefined,-13.874,N/A,undefined,None,N/A , 113.97 Mil ,169693440,$-77.77,-36989124,290055008,-66506240,$36.86,14228000,1.1474285714285712,1.1154285714285714,9.76,8.75,0.1919, -1.08 ,-1.943
BEAM,Beam Therapeutics Inc.,108,undefined,-4.191,N/A,undefined,24.83246,10.76 , 6.69 Bil ,6461467136,$-155.22,-184447872,615278976,-6197665408,$344.53,142648992,4.8802530501581565,4.792589245368279,106.06,22.13,0.1191, -20.24 ,-19.468
BECN,"Beacon Roofing Supply, Inc.",51.77,-81.56837450199204,-2.685,8.83,-1.5755915491982235,2.302058,2.52 , 5.82 Bil ,5778953216,$144,341008000,188900000,-3390207328,"$3,562",2031900032,1.875045273451648,1.847881202462876,51.02,27.61,0.0388, 9.62 ,8.686
BEEM,Beam Global,27.97,undefined,None,N/A,undefined,None,34.63 , 220.36 Mil ,236078032,$-5.91,-1757721,28214028,-213386100,$4.02,2384506,2.6562203228869894,2.58309591642925,27.2,10.53,0.39209998, -35.29 ,-43.034
BELFA,Bel Fuse Inc.,14.93,undefined,1.603,N/A,undefined,0.9846276,2.57 , 225.70 Mil ,250263840,$22.4,13639750,66425000,-115244440,$277.3,124260000,1.5950854700854702,1.560897435897436,14.61,9.36,0.007900001, 5.36 ,6.753
BEEMW,,,,Key Error,,,,N/A , - ,,$-5.91,,,,$4.02,,,,,,, -35.29 ,
BELFB,Bel Fuse Inc.,13.25,undefined,1.603,N/A,undefined,0.84945667,2.57 , 221.37 Mil ,236359312,$22.4,13639750,66425000,-92125064,$277.3,124260000,1.347914547304171,1.3041709053916581,12.82,9.83,None, 5.36 ,6.378
BENE,Benessere Capital Acquisition C,10.06,undefined,None,,undefined,None,N/A , 149.79 Mil ,148072512,$,None,567111,-149115577,$0.09,0,1.0223577235772359,1.0223577235772359,10.06,9.84,0.0016,Not Found!,None
BENER,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BENEU,,10.65,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,567111,,$0.09,0,,,10.68,10.15,,Not Found!,
BENEW,,,,Key Error,,,,N/A , - ,,$0.00,,,,$8.58,,,,,,,Not Found!,
BFC,Bank First Corporation,69,undefined,5.524,N/A,undefined,1.7371813,, 518.88 Mil ,348002080,$30.0,None,252894000,-274069648,"$2,507.5",49960000,1.2343470483005368,1.2184257602862254,68.11,55.9,0.0327,Not Found!,None
BFIN,BankFinancial Corporation,11.26,15.937290836653387,0.551,8.00,1.4153899499692173,0.9485627,," -357,695,000.00 ",-335285216,$7.34,None,510972000,348805712,"$1,490.19",8854000,1.6534508076358296,1.6270190895741559,11.08,6.81,0.0321,Not Found!,None
BFI,BurgerFi International Inc,9.95,undefined,None,,undefined,None,4.75 , 143.98 Mil ,143251456,$0.00,None,34757000,-140013656,$23.05,694000,1.1018826135105204,1.079734219269103,9.75,9.03,0.088599995, 25.68 ,None
BFIIW,,,,Key Error,,,,N/A , - ,,$0.00,,,,$23.05,,,,,,,Not Found!,
BFIT,,30.69,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,30.78,21.37,,Not Found!,
BFST,"Business First Bancshares, Inc.",22.49,undefined,1.872,N/A,undefined,1.108393,, 439.17 Mil ,174540144,$64.7,None,460852000,-570560,"$3,893.0",149884992,1.7849206349206348,1.7619047619047619,22.2,12.6,0.0078,Not Found!,None
BFRA,Biofrontera AG American Deposit,5.6,undefined,-0.512,N/A,undefined,6.106195,-1.51 , 158.42 Mil ,166081312,$0.00,-6432500,33696000,-128649408,$61.52,24237000,1.1991434689507494,1.1627408993576016,5.43,4.67,None, -10.36 ,-19.346
BGCP,"BGC Partners, Inc.",5.07,7.583426294820718,0.206,12.50,1.4957448313255854,2.441247,, 2.86 Bil ,3016654848,$363,None,505888992,-1447250976,"$4,344",1419932032,2.2837837837837838,2.2567567567567566,5.01,2.22,0.0341,Not Found!,None
BGFV,Big 5 Sporting Goods Corporatio,28.99,12.82948844621514,3.734,-6.54,0.4425487563371901,2.4006553,3.50 , 803.49 Mil ,702503488,$171,164593872,118940000,-501842080,$496,298020992,5.290145985401459,4.9963503649635035,27.38,5.48,0.3734, 4.99 ,4.429
BGNE,"BeiGene, Ltd.",337.34,-1074.5396015936258,-13.472,37.00,-3.185331124662435,8.097494,9.24 , 28.02 Bil ,26459324416,"$-1,195.1",-600224128,4812291072,-27647065088,"$1,917.3",638620032,1.5389598540145986,1.5647810218978102,343,219.2,None, -22.76 ,-22.421
BGRY,,,,Key Error,N/A,,,, 1.65 Bil ,,$,,,,$43.22,,,,,,, -1397.94 ,
BGRN,,55.55,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,55.38,53.93,,Not Found!,
BGRYW,,,,Key Error,,,,, - ,,$,,,,$43.22,,,,,,,Not Found!,
BHAT,Blue Hat Interactive Entertainm,0.6675,undefined,0.279,,undefined,0.7586934,1.68 , 26.39 Mil ,32131900,$0.00,-3891167,15800563,-18131021,$35.27,6183069,1.2136363636363634,1.2136363636363634,0.6675,0.55,0.024500001, 11.15 ,3.118
BHF,"Brighthouse Financial, Inc.",47.23,-5671.532685258965,-73.198,35.70,-120.0832666792074,0.26462337,, 2.48 Bil ,6119057408,$490,5570375168,6320000000,2394066688,"$237,676",8466999808,1.8741319788897264,1.8138169120273004,45.71,25.201,0.0402, -0.41 ,None
BHFAL,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
BHFAO,,28.43,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,5570375168,6320000000,,Not Found!,8466999808,,,28.4,26.16,,,
BHFAN,,26.45,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,5570375168,6320000000,,Not Found!,8466999808,,,26.5,24.48,,,
BHSE,Bull Horn Holdings Corp.,9.89,undefined,None,,undefined,None,N/A , 92.90 Mil ,92045816,$0.00,None,766686,-92092690,$8.77,0,1.0269989615784008,1.0285565939771546,9.905,9.63,0.001, -443.03 ,None
BHFAP,"Brighthouse Financial, Inc. - D",27.53,undefined,-73.198,,undefined,0.15920196,Not Found!,,4635679744,Not Found!,5570375168,6320000000,1755608576,Not Found!,8466999808,1.0720404984423677,1.067367601246106,27.41,25.68,None,,None
BHSEU,,10.23,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$0.00,None,766686,,$8.77,0,,,10.23,9.79,,Not Found!,
BHSEW,,0.2887,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$0.00,None,307,,$8.77,177329,,,0.285,0.285,,Not Found!,
BHTG,"BioHiTech Global, Inc.",1.47,undefined,-0.527,N/A,undefined,18.271605,-1.75 , 86.04 Mil ,85328816,$-9.46,-5440492,7314056,-34642020,$51.57,41294072,1.3363636363636362,1.2999999999999998,1.43,1.1,0.0177, -10.7 ,-11.548
BIB,,107.05,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,105.68,62.45,,Not Found!,
BICK,,36.24,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,36.22,28.33,,Not Found!,
BIDU,"Baidu, Inc.",163.65,720.5668589641435,21.476,10.64,4.403097213346432,0.24027938,2.56 , 44.73 Bil ,-7228234752,"$3,130",24634249216,162337996800,105312751616,"$24,089",82677997568,1.3610279441117765,1.3591151031270792,163.42,120.24,None, 5.75 ,-0.199
BIGC,"BigCommerce Holdings, Inc. - Se",53.17,undefined,None,N/A,undefined,None,42.18 , 3.66 Bil ,4038497536,$-29.5,-8830250,203268992,-3651758464,$55.4,14273000,1.2608489447474507,1.2546834242352383,52.91,42.17,0.1549, -89.13 ,-99.172
BILI,Bilibili Inc.,83.83,23.011824701195223,-1.345,-18.26,0.2745058415984161,3.8646045,7.62 , 28.36 Bil ,6912756224,$0,None,27572228096,-3918065664,"$2,780",8848408576,2.075,2.051608910891089,82.885,40.4,None, -49.24 ,-2.617
BIMI,BIMI International Medical Inc.,0.7922,undefined,-0.25,N/A,undefined,0.66356844,-0.22 , 31.66 Mil ,35935968,$-4.05,-7881687,2830834,-16864514,$31.97,9728554,1.0562666666666667,1.0266666666666666,0.77,0.75,0.0018000001, -3.57 ,-6.378
BIIB,Biogen Inc.,300.15,16.232108366533883,19.291,-8.02,0.054079987894499026,4.2267838,3.83 , 49.26 Bil ,55975886848,"$2,461",2405962496,3050800128,-42087095296,"$13,256",7633099776,1.3444568868980962,1.322508398656215,295.25,223.25,0.0135, 13.21 ,14.745
BIOL,"Biolase, Inc.",0.7037,-20.88334661354582,-0.418,20.00,-29.676490853411714,3.0950892,-2.92 , 83.16 Mil ,88990856,$-13.79,-4921375,40842000,-63429632,$27.99,18321000,2.7065384615384613,2.6546153846153846,0.6902,0.26,0.0354, -7.46 ,-4.724
BIOC,"Biocept, Inc.",3.69,-44.12533864541833,-0.519,40.00,-11.958086353771906,1.8978468,-4.11 , 48.01 Mil ,45361108,$-6.67,-6635648,19451188,-31344664,$21.25,13134713,1.1319018404907977,1.1533742331288344,3.76,3.26,0.0583, 422.85 ,-73.593
BIOT,Biotech Acquisition Company,9.69,undefined,None,,undefined,None,, 277.08 Mil ,277623424,$,None,676564,-277910924,$0.04,0,1.0157232704402517,1.0104821802935011,9.64,9.54,0.0011,Not Found!,None
BIOTU,,10,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,676564,,$0.04,0,,,9.9155,9.79,,Not Found!,
BIOTW,,,,Key Error,,,,N/A , - ,,$,,,,$0.04,,,,,,,Not Found!,
BIOX,Bioceres Crop Solutions Corp.,13.06,undefined,-0.139,N/A,undefined,8.190475,N/A , - ,669075392,$-12.56,-23433118,49199424,-471003392,$233.41,184289008,2.5708661417322833,2.5172637795275588,12.7877,5.08,0.0041,Not Found!,17.098
BITF,Bitfarms Ltd.,5.94,undefined,None,,undefined,None,18.93 , 918.92 Mil ,647591808,$-115.97,-46632376,53033000,-754711640,$30.30,15913000,27.757009345794394,25.88785046728972,5.54,0.214,None, 41.66 ,28.704
BIS,,16.24,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,16.01,15.86,,Not Found!,
BIVI,BioVie Inc.,7.63,undefined,-7.329,N/A,undefined,8.984089,N/A , 176.70 Mil ,98983520,$-10.45,-5165757,11351258,-152575174,$1.00,62500,1.0731364275668072,1.0056258790436006,7.15,7.11,0.0178, -1.32 ,-14.558
BJK,,52.59,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,51.73,36.35,,Not Found!,
BJRI,"BJ's Restaurants, Inc.",39.25,-106.16007968127492,-2.577,15.00,-2.7047154058923546,2.9155273,1.76 , 1.37 Bil ,1424829952,$46.7,43195500,87975000,-803162600,$734.0,561846976,1.4293517844136927,1.395848506919155,38.33,27.46,0.096099995, 24.4 ,37.114
BKCC,BlackRock Capital Investment Co,4.16,-8.04358565737052,-0.399,3.00,-1.933554244560221,0.9446105,, 481.45 Mil ,484417856,$154.74,46569512,17030584,-287733736,$224.51,193926224,1.7931034482758623,1.7672413793103448,4.1,2.32,0.0075,Not Found!,None
BKCH,,28.81,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,27.44,19.85,,Not Found!,
BKEP,Blueknight Energy Partners L.P.,3.24,22.284860557768923,1.017,4.00,6.878043382027445,0.3427463,1.73 , 250.41 Mil ,-121810200,$48.17,26247750,13000,-131855560,$139.33,114859000,2.7,2.6500000000000004,3.18,1.2,0.0021, 3.71 ,-2.261
BKEPP,Blueknight Energy Partners L.P.,8.18,undefined,1.017,,undefined,0.88057774,Not Found!,,67699128,Not Found!,26247750,13000,-342639256,Not Found!,114859000,1.4350877192982454,1.4245614035087717,8.12,5.7,0.0008,,1.257
BKNG,Booking Holdings Inc. Common St,2318.67,6579.538211952191,17.101,210.98,2.8376345973994535,19.860233,5.14 , 95.38 Bil ,91103944704,"$1,028",1762125056,11731999744,-82886493184,"$19,077",12485000192,1.4592007551919446,1.4484770295783513,2301.63,1589,0.017, 53.89 ,96.713
BKSC,Bank of South Carolina Corp.,20.5,undefined,1.19,N/A,undefined,2.1469514,, 47.86 Mil ,55055564,$8.31,None,78645672,-35161504,$527.45,12480162,1.313260730301089,1.2907174887892376,20.1481,15.61,0.0032,Not Found!,None
BKYI,"BIO-key International, Inc.",3.19,undefined,-1.16,N/A,undefined,1.247012,-0.39 , 12.88 Mil ,17525582,$-8.24,-4024113,14041342,-10436698,$2.45,441514,1.16,1.1309090909090909,3.11,2.75,0.0682, -3.24 ,-3.892
BLBD,Blue Bird Corporation,19.35,16.72525896414343,0.406,15.00,0.8643544684311849,None,2.96 , 687.99 Mil ,880432320,$55.0,33077000,18722000,-503990576,$409.8,178219008,1.7495479204339965,1.733399638336347,19.1714,11.06,0.041500002, 18.28 ,23.872
BL,"BlackLine, Inc.",121.26,-41.15735458167331,-1.276,9.90,-0.3394141067266478,20.606628,3.69 , 7.01 Bil ,6313840640,$58.3,94962000,1157259008,-5842556160,"$1,395.0",1077703040,1.547275743269108,1.5254561694525965,119.55,78.37,0.102299996, -604.34 ,-2552.078
BLCN,,47.63,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,47.3,32.88,,Not Found!,
BLCM,"Bellicum Pharmaceuticals, Inc.",2.97,undefined,-3.493,N/A,undefined,None,-31.02 , 4.70 Mil ,18060662,$-42.66,-29974750,28082000,2888600,$38.20,58000,1.1556420233463036,1.151750972762646,2.96,2.57,0.1284, 0.79 ,-0.385
BLCT,BlueCity Holdings Limited,3.55,undefined,None,N/A,undefined,None,1.06 , 67.27 Mil ,-284953024,$0.0,None,526669088,405178600,$28.6,0,1.1059190031152648,1.0560747663551402,3.39,3.21,None, -1.33 ,1.053
BLDE,"Blade Air Mobility, Inc.",10.44,undefined,None,N/A,undefined,None,, 392.09 Mil ,818709568,$,None,7511000,-697725416,$49.45,1684000,1.628705148205928,1.5241809672386895,9.77,6.41,None, -46 ,-98.95
BLDEW,,,,Key Error,,,,, - ,,$,,,,$49.45,,,,,,,Not Found!,
BLDP,"Ballard Power Systems, Inc.",15.7,-3.1700334661354583,-0.212,0.03,-0.20191295962646233,3.2270327,34.16 , 3.43 Bil ,3738531072,$-64.12,-47083500,1246808960,-3299937920,$79.22,18293000,1.2265624999999998,1.1874999999999998,15.2,12.8,None, -60.26 ,-72.451
BLFY,,14.48,,Unexpected error:<class 'TypeError'>,N/A,,None,," -167,922,000.00 ",,$0.00,None,925091008,,"$2,371.94",342164992,,,14.45,12.32,,Not Found!,
BLFS,"BioLife Solutions, Inc.",52.87,-1.1350597609561757,-0.035,10.00,-0.02146888142531068,8.316162,18.65 , 2.08 Bil ,1092135680,$-12.94,1823375,90403000,-1651515336,$68.69,11153000,2.2010824313072437,2.144879267277269,51.52,24.02,0.0296, -426.11 ,508.68
BLI,"Berkeley Lights, Inc.",35.86,undefined,None,N/A,undefined,None,21.78 , 2.23 Bil ,2797112576,$-45.32,-15584500,230164992,-2125206272,$63.88,37358000,1.0593796159527327,1.038109305760709,35.14,33.85,0.0523, -47.28 ,-66.303
BLIN,"Bridgeline Digital, Inc.",4.73,undefined,-0.531,N/A,undefined,4.38,-2.92 , 34.57 Mil ,47409940,$-0.02,7844125,4768000,-23489790,$23.73,2575000,2.6573033707865172,2.447921348314607,4.3573,1.78,0.0553, -12.55 ,32.607
BLMN,"Bloomin' Brands, Inc.",25.7,-8.37998406374502,-0.629,-0.90,-0.32606941882276347,56.613636,1.18 , 4.25 Bil ,4590073344,$339,352758368,101285000,-2113687160,"$3,094",2245396992,1.8814055636896045,1.8221083455344071,24.89,13.66,0.172, 11.59 ,12.406
BLKB,"Blackbaud, Inc.",67.33,0.15987250996015936,0.057,-6.90,0.00237446175494073,7.6688375,1.90 , 3.82 Bil ,3798489856,$140.1,140389376,28288000,-3247955200,"$1,498.1",570051008,1.4368331199317115,1.429257362355954,66.975,46.86,0.0596, 33.02 ,45.561
BLNGU,,,,Key Error,,,,, - ,,$,,,,$0.23,,,,,,,Not Found!,
BLNK,Blink Charging Co. Common Stock,31.9,undefined,-0.662,N/A,undefined,5.2872176,60.85 , 1.10 Bil ,1102026112,$-39.70,-23458584,195617488,-1091195184,$12.61,2934558,5.246710526315789,5.0394736842105265,30.64,6.08,0.33740002, -37.81 ,-38.379
BLNKW,,,,Key Error,,,,N/A , - ,,$-39.70,,,,$12.61,,,,,,, -37.81 ,
BLRX,BioLineRx Ltd.,2.73,41.65099601593626,-1.44,-25.00,15.256775097412548,1.8283828,N/A , 71.60 Mil ,78729536,$-24.00,-14102875,58083000,-69866344,$17.44,6849000,1.9500000000000002,1.9357142857142857,2.71,1.4,None, -2.26 ,-3.732
BLSA,,9.9,,Unexpected error:<class 'TypeError'>,,,None,N/A , 186.76 Mil ,,$,None,None,,$0.09,None,,,9.91,9.68,,Not Found!,
BLPH,"Bellerophon Therapeutics, Inc.",4.18,-2357.6278087649407,-2.799,472.00,-564.02579157056,1.1822095,N/A , 6.75 Mil ,12962534,$-24.58,-11160375,39671000,504552,$6.98,1489000,1.1420765027322404,1.110655737704918,4.065,3.66,0.023599999, -0.21 ,-0.584
BLTSU,,10.03,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,482535,,$0.01,0,,,10.03,9.86,,Not Found!,
BLTS,Bright Lights Acquisition Corp.,9.74,undefined,None,,undefined,None,N/A , 279.84 Mil ,278679968,$,None,482535,-279254937,$0.01,0,1.0188284518828452,1.0156903765690377,9.71,9.56,0.00029999999,Not Found!,None
BLTSW,,,,Key Error,,,,N/A , - ,,$,,,,$0.01,,,,,,,Not Found!,
BMBL,Bumble Inc.,55.68,undefined,None,79.10,undefined,None,N/A , 7.05 Bil ,8086977024,$,None,246002000,-10497717936,"$1,552.5",639308032,1.4309946029298382,1.3515805705474173,52.59,38.91,0.0748, 75.49 ,79.848
BLUE,"bluebird bio, Inc.",18.2,409.08009561752993,-9.564,-32.90,22.476928330633513,1.0043252,-3.01 , 588.83 Mil ,623972416,$-677.66,-350416512,839700992,-366262016,$469.90,198602000,1.0618436406067677,1.0364644107351224,17.765,17.14,0.1173, -0.67 ,-0.747
BLU,BELLUS Health Inc.,3.93,undefined,None,,undefined,None,12.80 , 233.54 Mil ,213246000,$-40.22,-23886000,72333000,-234749624,$9.78,431000,1.9552238805970152,1.9452736318407964,3.91,2.01,None, -5.13 ,None
BMEA,"Biomea Fusion, Inc.",12.26,undefined,None,N/A,undefined,None,N/A , 160.00 Mil ,487402240,$0.00,None,45477000,-282477048,$7.52,173000,1.226,1.101,11.01,10,0.0376, -9.44 ,None
BMRN,BioMarin Pharmaceutical Inc.,80.11,299.21872191235065,4.198,32.16,3.7350982637916696,3.4225774,5.67 , 14.26 Bil ,15276483584,$155,182281744,1123396992,-13126903424,"$1,657",1088134016,1.1180739706908582,1.0876482903000697,77.93,71.65,0.0747, 212.85 ,278.997
BMRA,"Biomerica, Inc.",4.49,undefined,-0.47,N/A,undefined,5.2668214,9.40 , 54.22 Mil ,54049656,$-5.55,-5848611,5272565,-50579423,$2.59,1625103,1.3606060606060608,1.3515151515151516,4.46,3.3,0.1004, -8.91 ,-10.055
BMRC,Bank of Marin Bancorp,35.9,76.17872509960162,2.349,10.00,2.1219700584847248,1.3473701,, 352.09 Mil ,240503232,$29.5,None,257543008,-213973856,"$2,725.2",25357000,1.316947909024211,1.3033749082905355,35.53,27.26,0.0109,Not Found!,None
BMTC,Bryn Mawr Bank Corporation,39.5,82.62796812749005,3.041,7.00,2.0918472943668367,1.2369754,, 857.37 Mil ,918815168,$77.4,None,201632000,-580070784,"$4,314.7",310200000,1.6485809682804673,1.6176961602671116,38.76,23.96,0.018,Not Found!,None
BND,,86.48,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,86.112,84.22,,Not Found!,
BNDW,,80.75,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,80.605,79.2,,Not Found!,
BNDX,,57.66,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,57.49,56.53,,Not Found!,
BNFT,"Benefitfocus, Inc.",11.6,-31.774661354581685,-0.636,20.00,-2.73919494436049,None,0.10 , 543.71 Mil ,547378112,$37.2,28563124,193168992,-187082976,$335.8,275871008,1.2314225053078556,1.2154989384288746,11.45,9.42,0.0776, 18.34 ,19.217
BNGO,"Bionano Genomics, Inc.",5.79,undefined,-0.251,N/A,undefined,4.281322,85.27 , 1.27 Bil ,1674468736,$-49.46,-20669028,362056992,-1191137504,$10.94,14866000,12.319148936170214,11.851063829787236,5.57,0.47,0.1382, -25.43 ,-45.476
