TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,EV/EBITDA RATIO,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI,INSIDER OWNERSHIP,PRESENT VALUE,DILLUTED PRESENT VALUE
ACRV,"Acrivon Therapeutics, Inc.",2.57,-26.73098507462687,-2.12,6.86,-10.401161507636914,0.5937193,-1.9834827036149292,N/A,-49901596,-40886000,129254000,52890592,4.096,2989000,2.4476190476190474,2.257142857142857,2.37,1.05,0.3646,-1.2957007365459419,31555126,USD,United States,76363408,none,0.569,0.03706840390879479,-16.337432570656894,-6.356977653952099,Healthcare,Biotechnology,53.22,0.20572,-296.3827283020409,-7.033878848406603
ACT,"Enact Holdings, Inc.",40.27,40.15755223880598,4.36,2.72,0.9972076543036,1.0914915,9.938960895489268,,5955594240,585052864,545579008,-5335469568,3.778,744113984,1.3078921727833714,1.2905164014290353,39.735,30.79,0.16229999,4.051731405672023,144395767,USD,United States,5881048576,hold,N/A,undefined,37.31826045433143,0.926701277733584,Financial Services,Insurance - Specialty,65.04,0.80851,23.56580662240588,25.803429180942626
ACRS,"Aclaris Therapeutics, Inc.",3.17,-46.05700000000001,-1.58,27.01,-14.529022082018932,2.8944998,-5.883700572324511,-5.86,254120224,-58373876,95912000,-251876224,0.885,2244000,3.019047619047619,2.966666666666667,3.115,1.05,0.0444,-0.5387765677456302,108345239,USD,United States,347788224,strong_buy,-3.866,-0.25185667752443,-15.705336949785124,-4.954364968386475,Healthcare,Biotechnology,63.15,0.02712,-2.3238332299462128,-1.5632155690319924
ACTG,Acacia Research Corporation,3.78,undefined,0.06,N/A,undefined,0.68724203,12.33095685892558,1.75,149646240,29569500,365723008,-3720224,3.791,106699000,1.4,1.3888888888888888,3.75,2.7,0.0446,0.30654555386461374,96460378,USD,United States,369443232,none,2.788,0.47986230636833044,undefined,undefined,Industrials,Business Equipment & Supplies,57.52,0.01433,257.51938257333677,-5.081090617296542
ACTU,"Actuate Therapeutics, Inc.",6.86,8.783417910447762,0.34,22.97,1.280381619598799,14.777071,-13.926336710315253,N/A,144848800,-11449474,16924764,-144848804,0.728,0,1.2541133455210238,1.2559414990859232,6.87,5.47,0.0497,-0.492591852595291,23243328,USD,United States,161773568,none,N/A,undefined,-12.725412060665066,-1.8550163353739162,Healthcare,Biotechnology,47.86,0.15921,N/A,N/A
ACWI,iShares MSCI ACWI ETF,140.5647,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3882933333333332,1.3761975308641976,139.34,101.25,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
ACXP,"Acurx Pharmaceuticals, Inc.",3.69,-348.3031791044776,-8.18,43.37,-94.39110544836791,1.7772276,-1.5778677185252379,N/A,1579651,-4876828,5906802,-1579651,2.833,0,1.163670766319773,1.1226742352570167,3.56,3.171,0.0063,-2.338599083229155,2085363,USD,United States,7486453,none,N/A,undefined,-99.57719991925813,-26.985691035029305,Healthcare,Biotechnology,41.06,0.061669998,-58.50668011178599,-17.89461934219473
ADAG,Adagene Inc.,1.67,-2.327402985074627,-0.64,-4.07,-1.393654482080615,2.363184,-4.583699252542723,-4.05,55958544,-17171550,62828156,-26721260,1.066,6849932,1.2846153846153845,1.3006153846153847,1.6908,1.3,0.0007,-0.3643345490159718,47131270,USD,China,89549416,none,-1.708,-0.11127035830618892,-1.3249270577274854,-0.7933694956452009,Healthcare,Biotechnology,50.42,0.047,-1.2740787353726128,-1.1713466663240775
ACWX,iShares MSCI ACWI ex U.S. ETF,66.31124,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.353566850377628,1.3411920800163297,65.705,48.99,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
ADAM,"Adamas Trust, Inc.",7.37,undefined,0.19,N/A,undefined,0.7752761,undefined,,11856559104,N/A,187896992,-471392160,2.081,10830736384,1.471057884231537,1.4570858283433135,7.3,5.01,0.024400001,undefined,90307776,USD,United States,659289152,none,N/A,undefined,undefined,undefined,Real Estate,REIT - Mortgage,52.63,0.07244,0.004916171488706338,0.00492625094704626
ADAMG,"Adamas Trust, Inc. - 9.125% Sen",24.85,undefined,N/A,N/A,undefined,2.6454968,undefined,N/A,13446878208,N/A,187896992,N/A,2.081,10830736384,1.0947136563876654,1.0907488986784142,24.76,22.7,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A
ADAMH,"Adamas Trust, Inc. - 9.875% Sen",25.43,undefined,N/A,N/A,undefined,2.7113423,undefined,N/A,13502869504,N/A,187896992,N/A,2.081,10830736384,1.0233400402414485,1.0209255533199195,25.37,24.85,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A
ADAMI,"Adamas Trust, Inc. - 9.125% Sen",24.94,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0801212646167173,1.077150281507146,24.8714,23.09,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
ADAMM,"Adamas Trust, Inc. - 7.875% Ser",25.0485,undefined,N/A,N/A,undefined,2.655055,undefined,N/A,13455006720,N/A,187896992,N/A,2.081,10830736384,1.1132666666666666,1.1111111111111112,25.0,22.5,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Real Estate,REIT - Mortgage,N/A,0.0,N/A,N/A
ADAML,"Adamas Trust, Inc. - 6.875% Ser",22.98,undefined,N/A,N/A,undefined,2.4288445,undefined,N/A,13262650368,N/A,187896992,N/A,2.081,10830736384,1.1869834710743803,1.1803719008264464,22.852,19.36,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Real Estate,REIT - Mortgage,N/A,0.0,N/A,N/A
ADAMN,"Adamas Trust, Inc. - 8.00% Seri",22.275,undefined,N/A,N/A,undefined,2.364061,undefined,N/A,13207563264,N/A,187896992,N/A,2.081,10830736384,1.1595523165018218,1.1585111920874545,22.255,19.21,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Real Estate,REIT - Mortgage,N/A,0.0,N/A,N/A
ADAMZ,"Adamas Trust, Inc. - 7.000% Ser",19.12,undefined,N/A,N/A,undefined,2.0369582,undefined,N/A,12929415168,N/A,187896992,N/A,2.081,10830736384,1.1414925373134328,1.139617910447761,19.0886,16.75,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Real Estate,REIT - Mortgage,N/A,0.0,N/A,N/A
ADBE,Adobe Inc.,351.15,275.55,16.7,11.60,0.7847073900042718,12.481256,undefined,8.85,145123131392,N/A,6594999808,-140979948032,15.815,6648000000,1.1269617125068199,1.1086045765268462,345.4301,311.59,0.0293,undefined,418600000,USD,United States,147574947840,buy,15.194,0.5430307362401716,undefined,undefined,Technology,Software - Application,58.47,0.00212,81.77198821509157,93.60675725737447
ADEA,Adeia Inc.,12.84,7.811641791044776,0.65,6.14,0.6083833170595621,3.448002,10.290191346464475,2.33,1759984768,136645744,115074000,-1311843760,1.051,448140992,1.2124645892351276,1.2027195467422096,12.7368,10.59,0.057600003,1.2477902079451217,109510191,USD,United States,1426917760,none,8.622,0.3081486776268763,14.995830976677793,1.1678996087755291,Technology,Software - Application,47.15,0.01824,5.383054675332172,5.125521367331835
ADBG,Leverage Shares 2X Long ADBE Da,10.35,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.2484921592279856,1.2086851628468034,10.02,8.29,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
ADGM,"Adagio Medical Holdings, Inc",0.8313,undefined,-2.69,N/A,undefined,N/A,-1.3277001913958224,N/A,42285972,-13261000,4673000,-20318970,0.221,21967000,1.3300800000000002,1.52,0.95,0.625,0.0348,-0.6261202682557779,21179637,USD,United States,24991970,strong_buy,-1.651,-0.07846958174904943,undefined,undefined,Healthcare,Medical Devices,60.63,0.07998,N/A,N/A
ADI,"Analog Devices, Inc.",280.44,102.79089552238806,4.57,18.90,0.3665343585878907,4.031277,35.173638220036025,6.61,141628440576,3904020224,3652321024,-132667384064,7.459,8961063936,1.7676646706586825,1.750535770564135,277.7225,158.65,0.0215,7.973016559892074,489654097,USD,United States,136319705088,buy,28.358,1.049518874907476,179.33337247399038,0.6394714465625103,Technology,Semiconductors,65.95,0.0026,36.88383806466393,40.391756529930845
ADIL,"Adial Pharmaceuticals, Inc",0.2742,-25.065223880597014,-0.6,42.39,-91.412195042294,1.3968254,-1.8794901535909256,N/A,1726434,-3887925,4606289,-2429202,0.192,0,1.2463636363636363,1.189090909090909,0.2616,0.22,0.0248,-0.14589062862400082,26649587,USD,United States,7035491,strong_buy,-0.22,-0.014332247557003257,-6.0946354475693605,-22.226970997700075,Healthcare,Biotechnology,28.92,0.02243,-0.4758006141411598,-0.2960111585862011
ADMA,ADMA Biologics Inc,19.73,33.54770149253732,0.86,39.02,1.7003396600373706,10.597014,1587.1880694439749,21.94,4584155136,2958500,61385000,-4513166040,0.258,83123000,1.4614814814814816,1.3577777777777778,18.33,13.5,0.0958,0.012430789003417743,237997765,USD,United States,4574551040,strong_buy,26.194,1.7064495114006515,0.4849120916318301,0.024577399474497216,Healthcare,Biotechnology,57.96,0.0257,-1.0253471742257632,-1.622312465713865
ADP,"Automatic Data Processing, Inc.",264.95,148.2051343283582,10.12,9.34,0.559370199389916,16.654175,24.269925723718973,2.78,108211724288,4415287296,7696699904,-98505616896,19.03,9874100224,1.0718909296868677,1.050125414677563,259.57,247.18,0.021,10.91680308444721,404448744,USD,United States,106202316800,hold,17.76,0.6347390993566834,159.87413711133735,0.6034124820205222,Technology,Software - Application,52.34,0.00155,79.37102205395308,86.89050268283297
ADPT,Adaptive Biotechnologies Corpor,15.69,-16.259313432835825,-0.52,29.59,-1.036285113628797,11.88806,1863.8784551852932,1.78,2432646400,1285125,212768992,-2219187488,1.394,213640992,2.702842377260982,2.670111972437554,15.5,5.805,0.0872,0.008417930877601251,152665188,USD,United States,2431956480,strong_buy,-40.476,-2.636872964169381,0.26321110883627974,0.01677572395387379,Healthcare,Biotechnology,47.46,0.02066,-0.8435907919601101,-0.8232533005470075
ADSEW,ADS-TEC ENERGY PLC Warrant,0.73,undefined,-100.834,N/A,undefined,N/A,undefined,N/A,N/A,-29704124,37869000,N/A,0.678,36871000,1.08955223880597,1.0,0.67,0.67,N/A,undefined,N/A,EUR,Ireland,N/A,none,N/A,undefined,undefined,undefined,Industrials,Electrical Equipment & Parts,N/A,N/A,N/A,N/A
ADSK,"Autodesk, Inc.",294.31,104.13486567164178,5.14,16.18,0.35382714033380375,21.54331,24.551166431253947,5.30,62768758784,2541374976,2288999936,-60328743424,10.797,2734000128,1.2649245712812138,1.2544642626896463,291.8762,232.67,0.0150999995,11.987617811320755,212000000,USD,United States,62617743360,buy,35.423,1.266011436740529,242.86555846398196,0.8252032158743569,Technology,Software - Application,40.69,0.00209,23.261153009251366,24.004461931081217
ADSE,ADS-TEC ENERGY PLC,12.12,undefined,-1.51,N/A,undefined,N/A,-24.531446755339424,-0.29,675054848,-29704124,37869000,-690214904,0.678,36871000,1.5361216730038023,1.508238276299113,11.9,7.89,0.0074,-0.49405973161211963,60122536,EUR,Ireland,728083904,none,-23.937,-1.9195669607056938,undefined,undefined,Industrials,Electrical Equipment & Parts,54.44,0.46986,-0.5040407044615266,-0.3794976471188912
ADTN,"ADTRAN Holdings, Inc.",8.37,undefined,-0.96,N/A,undefined,4.8421645,11.798139911501309,0.83,1238183808,56837000,93682000,-594514352,1.173,243832000,1.2077922077922076,1.1948051948051948,8.28,6.93,0.1074,0.7094338652350258,80115995,USD,United States,688196352,buy,21.329,0.9897447795823666,undefined,undefined,Technology,Communication Equipment,54.44,0.0147,37.442384613685185,2.6040225748304837
ADTX,"Aditxt, Inc.",1.44,undefined,-829.59,N/A,undefined,N/A,-0.08258799149556248,-37.77,5178899,-9754437,163041,-631369,0.291,5673953,1.1076923076923075,1.0384615384615385,1.35,1.3,0.2251,-17.435948906414225,559444,USD,United States,794410,none,-0.257,-0.01674267100977199,undefined,undefined,Healthcare,Biotechnology,19.80,0.0,-74.9001187974239,-38.475138897824735
ADUR,Aduro Clean Technologies Inc.,12.66,undefined,-0.4,N/A,undefined,30.229078,-59.42293140588815,70.41,384895520,-6692659,15161788,-392509060,0.486,156568,3.627507163323782,3.5830945558739256,12.505,3.49,N/A,-0.21304906541089177,31413698,CAD,Canada,407670848,none,-27.808,-1.4348813209494324,undefined,undefined,Industrials,Pollution & Treatment Controls,50.33,0.36343,-4.729579639727599,-1.1458543466009226
ADUS,Addus HomeCare Corporation,115.14,79.29998507462687,4.66,12.23,0.6887266377855382,1.9714077,39.87444382318215,5.14,2170541824,53371624,101918000,-1995748560,5.588,202484992,1.294289568345324,1.2641636690647482,112.46,88.96,0.048299998,2.8875637867345016,18483271,USD,United States,2097666560,buy,13.825,0.8288369304556354,49.13814703649764,0.42676869060706657,Healthcare,Medical Care Facilities,46.62,0.026029998,116.47061777439158,60.923092284129666
ADV,Advantage Solutions Inc.,0.84,undefined,-0.76,N/A,undefined,0.38606253,1.7535903324560915,0.03,1748811008,156289872,201136992,-72703008,0.616,1676108032,1.0479041916167664,1.0,0.8016,0.8016,0.0577,0.47901723934773854,326271915,USD,United States,273840000,none,4.999,0.4586238532110091,undefined,undefined,Communication Services,Advertising Agencies,32.78,0.60764,0.2821292954608992,0.2781508470687823
ADVB,Advanced Biomed Inc.,0.3921,undefined,-0.17,N/A,undefined,2.791367,-1.7548319154806187,N/A,7441679,-4835246,2656519,-5739801,0.123,1701878,1.2253125,1.0,0.32,0.32,0.0212,-0.2234402033271719,21640000,USD,United States,8396320,none,-2.721,-0.1317675544794189,undefined,undefined,Healthcare,Diagnostics & Research,43.23,0.77535003,4.859006004049976,0.03935960172761208
ADXN,Addex Therapeutics Ltd,7.0101,undefined,-9.04,N/A,undefined,118.01515,-14.397888069818618,-67.62,879129088,-599840,2187202,-7126703,0.019,36549,1.076820276497696,1.1612903225806452,7.56,6.51,0.0049,-0.48688390727907027,1231998,CHF,Switzerland,9313905,none,-357.829,-23.311335504885996,undefined,undefined,Healthcare,Biotechnology,44.96,0.0,-4.633557503146215,-3.5586490321214925
AEAQU,Activate Energy Acquisition Cor,10.01,undefined,N/A,N/A,undefined,N/A,undefined,,N/A,N/A,N/A,N/A,N/A,N/A,1.001,1.0,10.0,10.0,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
AEBI,Aebi Schmidt Holding AG,13.57,undefined,0.14,N/A,undefined,1.279136,undefined,1.51,1731831296,N/A,125971000,-918143112,1.629,813825024,1.5230078563411897,1.4809203142536476,13.195,8.91,N/A,undefined,77341785,USD,Switzerland,1044114112,none,18.419,1.576969178082192,undefined,undefined,Industrials,Farm & Heavy Construction Machinery,68.55,0.52886003,N/A,N/A
AEC,Anfield Energy Inc.,5.16,undefined,-0.65,N/A,undefined,2.1182134,-8.439044534518045,N/A,83715032,-9708357,7242004,-72478380,0.456,11409442,2.2933333333333334,2.2,4.95,2.25,N/A,-0.6114436271658671,15877763,CAD,Canada,79720384,none,-6.763,undefined,undefined,undefined,Energy,Uranium,34.06,0.35142,-5.323944371446272,-1.24050194719242
AEHL,Antelope Enterprise Holdings Li,2.77,undefined,-31.81,N/A,undefined,0.08987172,-0.3165893874965875,-1.07,9341936,-22893750,1047000,-11417699,0.894,6879000,2.4513274336283186,2.0796460176991154,2.35,1.13,0.6964,-8.749503645411544,2616577,USD,China,12464699,none,-0.83,-0.05979827089337175,undefined,undefined,Industrials,Building Products & Equipment,44.08,0.49842,158.41967038650762,-25.137078514563978
AEHR,Aehr Test Systems,22.92,-6.963820895522389,-0.22,30.06,-0.3038316272042927,5.363703,-59.709033852431446,18.72,645051328,-11518375,22708000,-634436320,0.757,10615000,3.655502392344498,3.448165869218501,21.62,6.27,0.17930001,-0.38386151175458455,30006590,USD,United States,657144320,none,-114.962,-4.438687258687259,-12.150649166106314,-0.5301330351704325,Technology,Semiconductor Equipment & Materials,43.14,0.0558,3.2748519018711573,8.618234104367335
AEI,Alset Inc.,2.68,undefined,-0.56,N/A,undefined,0.68450135,18.683575289376034,11.27,77847440,5580628,39325816,-66691000,1.011,2442238,3.828571428571429,3.571571428571429,2.5001,0.7,0.1017,0.14344149652791122,38905255,USD,United States,106016816,none,-16.517,-1.4707925200356187,undefined,undefined,Real Estate,Real Estate - Development,47.58,0.90472,-0.0709105255478612,-0.08800456423783427
AEIS,"Advanced Energy Industries, Inc",216.87,135.28760447761195,3.83,34.53,0.6238188983151748,6.205226,54.965706896165976,6.43,8045319168,148926752,758800000,-7362519424,20.103,682800000,2.891214504732702,2.8337554992667644,212.56,75.01,0.101,3.945551003458983,37745489,USD,United States,8121319424,none,35.25,2.826784282277466,139.3692280945702,0.6426394987530326,Industrials,Electrical Equipment & Parts,54.66,0.011089999,5.121627056865865,5.208225450236668
AENT,Alliance Entertainment Holding ,7.32,undefined,0.39,N/A,undefined,3.4637134,14.560789151509827,4.36,461443680,25607250,3223000,-812313640,0.063,90130000,3.312217194570136,3.2036199095022626,7.08,2.21,0.1078,0.5027200053398878,50937400,USD,United States,815536640,strong_buy,10.197,0.8371921182266009,undefined,undefined,Communication Services,Entertainment,56.00,0.93953,-2.1031387886043067,-2.416095846312075
AEMD,"Aethlon Medical, Inc.",3.05,undefined,209.2,N/A,undefined,0.38955876,-0.47298708748169527,N/A,-3072807,-4909267,5853493,3615218,7.689,542411,1.0481099656357387,1.0,2.91,2.91,0.028299998,-6.448378995373813,761318,USD,United States,2238275,none,0.455,0.021625475285171104,undefined,undefined,Healthcare,Medical Devices,35.79,0.019019999,-26.929741427597612,-14.116314811442349
AENTW,Adara Acquisition Corp. Redeema,0.798,undefined,N/A,N/A,undefined,0.37700284,undefined,N/A,N/A,25607250,3223000,N/A,0.063,90130000,0.9975,1.0,0.8,0.8,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Communication Services,Entertainment,N/A,N/A,N/A,N/A
AEP,American Electric Power Company,115.77,84.26894776119404,6.83,6.53,0.7278996956136654,2.0174682,-14.445619081929161,0.99,109012279296,-4280337408,1293100032,-60032281600,2.416,47890001920,1.287620954287621,1.2677255032810588,113.9812,89.91,0.043,-8.014194431086946,534094530,USD,United States,61325381632,buy,12.448,1.057604078164826,-98.87960935011976,-0.854103907317265,Utilities,Utilities - Regulated Electric,37.13,0.00253,-3.977378774355715,-3.7875287369976234
AERTW,N/A,0.0378,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,-7262625,1866000,N/A,0.039,16713000,1.4823529411764707,1.0,0.0255,0.0255,N/A,undefined,N/A,USD,Singapore,N/A,none,N/A,undefined,undefined,undefined,Industrials,Consulting Services,N/A,N/A,N/A,N/A
AERT,"Aeries Technology, Inc.",0.5898,undefined,0.0,N/A,undefined,N/A,-3.96743286869417,0.88,42449840,-7262625,1866000,-26224940,0.039,16713000,1.2821739130434782,1.1741304347826087,0.5401,0.46,0.0251,-0.14866036036902752,48853810,USD,Singapore,28090940,none,-15.676,-1.1655018587360595,undefined,undefined,Industrials,Consulting Services,45.44,0.76722,0.10774423669089485,0.2789159668631807
AEVA,"Aeva Technologies, Inc.",14.37,-41.46031343283582,-2.82,9.41,-2.8851992646371483,25.30686,-11.642462244283362,-7.37,799556288,-74155128,48888000,-793432320,0.814,6124000,5.702380952380952,5.408730158730159,13.63,2.52,0.3047,-1.2342749925649021,60079908,USD,United States,842320320,strong_buy,-6.283,-0.26454736842105264,-18.14660569292622,-1.2628118088327223,Technology,Software - Infrastructure,51.34,0.23234,-9.44153470848919,-6.305901893983837
AEVAW,"Aeva Technologies, Inc. Warrant",0.1617,undefined,N/A,N/A,undefined,0.23700361,undefined,N/A,N/A,-74155128,48888000,N/A,0.814,6124000,1.2315308453922316,1.0,0.1313,0.1313,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Technology,Software - Infrastructure,N/A,N/A,N/A,N/A
AEYE,"AudioEye, Inc.",12.0,-8.570149253731342,-0.29,27.50,-0.7141791044776119,26.527472,59.45181429212587,-0.02,158568704,2506625,4550000,-145342704,0.366,13226000,1.3468013468013469,1.3120089786756453,11.69,8.91,0.095699996,0.20184413449581382,12418617,USD,United States,149892704,none,-115.491,-4.127626876340243,5.964946064204646,0.49707883868372055,Technology,Software - Application,41.51,0.36282003,-0.020627501097077536,-0.020830639718788357
AFBI,"Affinity Bancshares, Inc.",20.5,undefined,1.17,N/A,undefined,1.0273126,undefined,,97441120,N/A,84845000,-46037392,13.757,54000000,1.2058823529411764,1.2058823529411764,20.5,17.0,0.0011999999,undefined,6167602,USD,United States,130882392,none,N/A,undefined,undefined,undefined,Financial Services,Banks - Regional,65.55,0.29472,2.231541947181377,2.3948358954289715
AFCG,Advanced Flower Capital Inc.,3.29,13.713552238805974,-1.06,-24.26,4.168252960123397,0.42695132,undefined,,138240032,N/A,45120388,-27182148,1.997,111057896,1.3055555555555556,1.246031746031746,3.14,2.52,0.1121,undefined,22594541,USD,United States,72302536,buy,N/A,undefined,undefined,undefined,Real Estate,REIT - Mortgage,53.34,0.29424,6.74002030588659,3.4089814521094985
AFJK,"Aimei Health Technology Co., Lt",30.51,undefined,0.2,N/A,undefined,N/A,692.738491378511,N/A,166694336,269617,2979,-165038941,0.0,1655400,4.5200000000000005,3.7114074074074073,25.052,6.75,0.0018000001,0.04404259382106342,6121733,USD,United States,165041920,none,N/A,undefined,undefined,undefined,Financial Services,Shell Companies,53.02,0.33602002,N/A,N/A
